"plantID","missing_plant","emergence_date","death_date","resurrection_date","pheno_regress","growth_regress_mm","herbivory_date","frostheave_date","bad_position","other"
"CH_2022_510",NA,74,NA,NA,NA,-2,160,NA,NA,NA
"CH_2022_530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_550",NA,74,NA,NA,NA,-24,160,NA,NA,NA
"CH_2022_570",NA,74,114,NA,NA,-15,NA,NA,NA,NA
"CH_2022_590",NA,74,NA,NA,NA,-3,151,NA,NA,NA
"CH_2022_511",NA,74,151,NA,-1,-9,NA,NA,NA,NA
"CH_2022_531",NA,74,NA,NA,NA,-24,NA,NA,NA,NA
"CH_2022_551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_571",NA,74,129,NA,NA,-9,NA,NA,NA,NA
"CH_2022_591",NA,74,129,NA,-2,-7,NA,NA,NA,NA
"CH_2022_512",NA,74,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_532",NA,74,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_552",NA,74,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_572",NA,74,NA,NA,-1,-10,NA,NA,NA,NA
"CH_2022_592",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_553",NA,74,87,114,NA,NA,NA,NA,NA,NA
"CH_2022_573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_593",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_534",NA,74,114,NA,-1,-8,NA,NA,NA,NA
"CH_2022_554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_575",NA,74,151,NA,NA,-21,NA,NA,NA,NA
"CH_2022_595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_516",NA,74,129,NA,NA,NA,NA,NA,NA,NA
"CH_2022_536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_576",NA,74,101,NA,NA,-12,NA,NA,NA,NA
"CH_2022_596",NA,74,129,NA,NA,-28,NA,NA,NA,NA
"CH_2022_517",NA,74,101,NA,NA,-10,87,NA,NA,NA
"CH_2022_537",NA,74,129,NA,NA,-14,NA,NA,NA,NA
"CH_2022_557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_577",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_597",NA,74,NA,NA,NA,-1,151,NA,NA,NA
"CH_2022_518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_538",NA,74,114,NA,-1,-15,NA,NA,NA,NA
"CH_2022_558",NA,74,NA,NA,NA,NA,160,NA,NA,NA
"CH_2022_578",NA,74,151,NA,NA,-9,NA,NA,NA,NA
"CH_2022_598",NA,74,151,NA,NA,-11,NA,NA,NA,NA
"CH_2022_519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_559",NA,74,101,NA,NA,-6,NA,NA,NA,NA
"CH_2022_579",NA,74,114,NA,NA,-6,87,NA,NA,NA
"CH_2022_599",NA,74,114,NA,NA,-16,NA,NA,NA,NA
"CH_2022_502",NA,74,114,NA,-1,-8,NA,NA,NA,NA
"CH_2022_522",NA,74,NA,NA,NA,-12,NA,NA,NA,NA
"CH_2022_542",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_562",NA,74,129,NA,NA,-4,NA,NA,NA,NA
"CH_2022_582",NA,74,NA,NA,NA,-4,87,NA,NA,NA
"CH_2022_520",NA,74,114,NA,NA,-3,NA,NA,NA,NA
"CH_2022_540",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_503",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_523",NA,74,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_543",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_563",NA,74,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_583",NA,74,101,NA,NA,NA,NA,NA,NA,NA
"CH_2022_504",NA,74,129,NA,-1,-3,NA,NA,NA,NA
"CH_2022_524",NA,74,NA,NA,NA,-9,87,NA,NA,NA
"CH_2022_544",NA,74,NA,NA,NA,-5,160,NA,NA,NA
"CH_2022_564",NA,74,NA,NA,-1,-3,NA,NA,NA,NA
"CH_2022_584",NA,74,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_505",NA,74,NA,NA,NA,NA,151,NA,NA,NA
"CH_2022_525",NA,74,114,NA,-2,-16,NA,NA,NA,NA
"CH_2022_545",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_565",NA,74,NA,NA,-2,-10,160,NA,NA,NA
"CH_2022_585",NA,74,114,NA,NA,-3,NA,NA,NA,NA
"CH_2022_506",NA,74,NA,NA,NA,-2,151,NA,NA,NA
"CH_2022_526",NA,74,NA,NA,NA,-2,151,NA,NA,NA
"CH_2022_546",NA,74,NA,NA,NA,-4,160,NA,NA,NA
"CH_2022_566",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_586",NA,74,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_507",NA,74,NA,NA,NA,-29,151,NA,NA,NA
"CH_2022_527",NA,74,114,NA,NA,-19,NA,NA,NA,NA
"CH_2022_547",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_567",NA,74,NA,NA,NA,-20,87,NA,NA,NA
"CH_2022_587",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_508",NA,74,NA,NA,NA,-10,160,NA,NA,NA
"CH_2022_528",NA,74,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_548",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_568",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_588",NA,74,NA,NA,NA,-6,87,NA,NA,NA
"CH_2022_509",NA,74,129,NA,NA,-13,87,NA,NA,NA
"CH_2022_529",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_549",NA,74,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_569",NA,74,129,NA,-1,-6,NA,NA,NA,NA
"CH_2022_589",NA,74,101,NA,NA,-1,NA,NA,NA,NA
"CH_2022_701",NA,74,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_721",NA,74,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_741",NA,74,151,NA,NA,-15,NA,NA,NA,NA
"CH_2022_761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_781",NA,74,129,NA,-1,-11,NA,NA,NA,NA
"CH_2022_710",NA,74,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_730",NA,74,NA,NA,NA,-10,NA,NA,NA,NA
"CH_2022_750",NA,74,NA,NA,NA,-13,NA,NA,NA,NA
"CH_2022_770",NA,74,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_711",NA,74,NA,NA,NA,-10,NA,NA,NA,NA
"CH_2022_731",NA,74,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_751",NA,74,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_792",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_713",NA,74,NA,NA,-1,-24,160,NA,NA,NA
"CH_2022_733",NA,74,NA,NA,NA,NA,160,NA,NA,NA
"CH_2022_753",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_714",NA,101,NA,NA,NA,-14,NA,NA,NA,NA
"CH_2022_734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_754",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_794",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_715",NA,74,NA,NA,NA,-4,160,NA,NA,NA
"CH_2022_735",NA,74,151,NA,NA,-8,NA,NA,NA,NA
"CH_2022_755",NA,74,101,NA,NA,-6,NA,NA,NA,NA
"CH_2022_775",NA,74,151,NA,-1,-15,NA,NA,NA,NA
"CH_2022_795",NA,74,151,NA,NA,-5,NA,NA,NA,NA
"CH_2022_716",NA,74,NA,NA,NA,NA,87,NA,NA,NA
"CH_2022_736",NA,74,NA,NA,NA,NA,160,NA,NA,NA
"CH_2022_756",NA,74,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_776",NA,74,151,NA,NA,-4,NA,NA,NA,NA
"CH_2022_796",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_717",NA,74,NA,NA,-1,-6,160,NA,NA,NA
"CH_2022_737",NA,74,160,NA,NA,-4,NA,NA,NA,NA
"CH_2022_757",NA,74,129,NA,NA,-14,NA,NA,NA,NA
"CH_2022_777",NA,74,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_797",NA,74,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_718",NA,74,NA,NA,NA,-12,160,NA,NA,NA
"CH_2022_738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_778",NA,74,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_798",NA,74,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_719",NA,74,NA,NA,NA,-1,160,NA,NA,NA
"CH_2022_739",NA,74,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_779",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_799",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_702",NA,74,NA,NA,NA,-15,160,NA,NA,NA
"CH_2022_722",NA,74,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_742",NA,74,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_762",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_782",NA,74,151,NA,NA,-3,NA,NA,NA,NA
"CH_2022_720",NA,74,NA,NA,NA,-8,160,NA,NA,NA
"CH_2022_740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_760",NA,74,NA,NA,NA,-9,160,NA,NA,NA
"CH_2022_780",NA,74,NA,NA,NA,-3,160,NA,NA,NA
"CH_2022_800",NA,74,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_703",NA,74,151,NA,-1,-5,NA,NA,NA,NA
"CH_2022_723",NA,74,151,NA,NA,-26,NA,NA,NA,NA
"CH_2022_743",NA,74,NA,NA,NA,-17,NA,NA,NA,NA
"CH_2022_763",NA,74,129,NA,NA,-5,NA,NA,NA,NA
"CH_2022_783",NA,74,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_704",NA,74,NA,NA,NA,-28,160,NA,NA,NA
"CH_2022_724",NA,74,151,NA,-2,-7,NA,NA,NA,NA
"CH_2022_744",NA,74,NA,NA,NA,-21,160,NA,NA,NA
"CH_2022_764",NA,74,NA,NA,-1,-12,NA,NA,NA,NA
"CH_2022_784",NA,74,101,NA,NA,NA,NA,NA,NA,NA
"CH_2022_705",NA,74,129,NA,NA,-7,NA,NA,NA,NA
"CH_2022_725",NA,74,151,NA,NA,-10,NA,NA,NA,NA
"CH_2022_745",NA,74,151,NA,NA,-8,NA,NA,NA,NA
"CH_2022_765",NA,74,NA,NA,NA,-16,NA,NA,NA,NA
"CH_2022_785",NA,74,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_706",NA,74,114,129,NA,NA,NA,NA,NA,NA
"CH_2022_726",NA,74,114,NA,NA,-4,NA,NA,NA,NA
"CH_2022_746",NA,74,NA,NA,-1,-9,NA,NA,NA,NA
"CH_2022_766",NA,74,114,NA,NA,-10,NA,NA,NA,NA
"CH_2022_786",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_727",NA,74,129,NA,NA,-15,NA,NA,NA,NA
"CH_2022_747",NA,74,NA,NA,NA,-19,NA,NA,NA,NA
"CH_2022_767",NA,74,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_787",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_708",NA,74,NA,NA,NA,NA,87,NA,NA,NA
"CH_2022_728",NA,74,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_748",NA,74,129,NA,-1,-18,NA,NA,NA,NA
"CH_2022_768",NA,74,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_788",NA,74,NA,NA,NA,-15,NA,NA,NA,NA
"CH_2022_709",NA,74,NA,NA,NA,-22,NA,NA,NA,NA
"CH_2022_729",NA,74,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_749",NA,74,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_769",NA,74,151,NA,-1,-6,NA,NA,NA,NA
"CH_2022_789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_801",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_891",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_831",NA,75,NA,NA,-1,-4,NA,NA,NA,NA
"CH_2022_841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_851",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_871",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_881",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_810",NA,75,NA,NA,-1,-10,NA,NA,NA,NA
"CH_2022_900",NA,75,NA,NA,-1,-2,NA,NA,NA,NA
"CH_2022_820",NA,75,101,NA,NA,NA,NA,NA,NA,NA
"CH_2022_830",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_840",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_850",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_860",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_870",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_880",NA,75,NA,NA,NA,-10,160,NA,NA,NA
"CH_2022_890",NA,75,115,NA,NA,-22,NA,NA,NA,NA
"CH_2022_802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_892",NA,75,115,NA,NA,-14,NA,NA,NA,NA
"CH_2022_812",NA,87,151,NA,-1,-21,NA,NA,NA,NA
"CH_2022_822",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_832",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_872",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_882",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_893",NA,75,NA,NA,-2,NA,NA,NA,NA,NA
"CH_2022_813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_823",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_833",NA,75,115,130,NA,NA,NA,NA,NA,NA
"CH_2022_843",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_853",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_863",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_873",NA,75,NA,NA,NA,-11,NA,NA,NA,NA
"CH_2022_883",NA,75,NA,NA,NA,-9,NA,NA,NA,NA
"CH_2022_804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_814",NA,75,130,NA,NA,NA,NA,NA,NA,NA
"CH_2022_824",NA,75,NA,NA,-1,-2,NA,NA,NA,NA
"CH_2022_834",NA,75,NA,NA,-1,-3,NA,NA,NA,NA
"CH_2022_844",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_854",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_864",NA,75,NA,NA,NA,-13,NA,NA,NA,NA
"CH_2022_874",NA,75,NA,NA,-2,-11,NA,NA,NA,NA
"CH_2022_884",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_805",NA,75,87,115,-1,NA,NA,NA,NA,NA
"CH_2022_895",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_825",NA,75,115,130,NA,NA,NA,NA,NA,NA
"CH_2022_835",NA,75,NA,NA,NA,-10,NA,NA,NA,NA
"CH_2022_845",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_855",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_865",NA,75,151,NA,NA,NA,NA,NA,NA,NA
"CH_2022_875",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_885",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_806",NA,75,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_896",NA,75,NA,NA,-1,-12,NA,NA,NA,NA
"CH_2022_816",NA,151,160,NA,NA,NA,NA,NA,NA,NA
"CH_2022_826",NA,75,NA,NA,NA,-12,NA,NA,NA,NA
"CH_2022_836",NA,75,NA,NA,-1,-25,NA,NA,NA,NA
"CH_2022_846",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_856",NA,75,101,NA,NA,NA,NA,NA,NA,NA
"CH_2022_866",NA,75,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_886",NA,75,NA,NA,NA,-10,NA,NA,NA,NA
"CH_2022_807",NA,75,151,NA,NA,-2,NA,NA,NA,NA
"CH_2022_897",NA,75,151,NA,-1,-4,NA,NA,NA,NA
"CH_2022_817",NA,75,NA,NA,NA,-11,NA,NA,NA,NA
"CH_2022_827",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_837",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_847",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_857",NA,75,130,NA,NA,NA,NA,NA,NA,NA
"CH_2022_867",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_877",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_808",NA,75,151,NA,-2,-21,NA,NA,NA,NA
"CH_2022_898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_818",NA,75,NA,NA,-2,-9,NA,NA,NA,NA
"CH_2022_828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_838",NA,75,151,NA,NA,-9,NA,NA,NA,NA
"CH_2022_848",NA,75,115,NA,NA,-7,NA,NA,NA,NA
"CH_2022_858",NA,75,NA,NA,NA,-9,NA,NA,NA,NA
"CH_2022_868",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_878",NA,75,151,NA,-3,-18,NA,NA,NA,NA
"CH_2022_888",NA,75,130,NA,-1,-5,NA,NA,NA,NA
"CH_2022_809",NA,75,NA,NA,-1,-11,NA,NA,NA,NA
"CH_2022_899",NA,75,115,NA,NA,-14,NA,NA,NA,NA
"CH_2022_819",NA,75,NA,NA,-1,-2,NA,NA,NA,NA
"CH_2022_829",NA,75,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_839",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_849",NA,75,NA,NA,-1,-3,NA,NA,NA,NA
"CH_2022_859",NA,75,NA,NA,-1,-5,NA,NA,NA,NA
"CH_2022_869",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_879",NA,75,NA,NA,-3,-16,NA,NA,NA,NA
"CH_2022_889",NA,75,151,NA,-1,NA,NA,NA,NA,NA
"CH_2022_1001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1091",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1011",NA,75,NA,NA,-1,-6,NA,NA,NA,NA
"CH_2022_1021",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1031",NA,75,130,NA,NA,-12,NA,NA,NA,NA
"CH_2022_1041",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1051",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1061",NA,75,NA,NA,-1,-1,NA,NA,NA,NA
"CH_2022_1071",NA,75,130,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1081",NA,75,NA,NA,NA,-15,NA,NA,NA,NA
"CH_2022_1010",NA,75,151,NA,-1,-10,NA,NA,NA,NA
"CH_2022_1100",NA,75,130,NA,-1,-2,NA,NA,NA,NA
"CH_2022_1020",NA,75,130,NA,-2,-12,NA,NA,NA,NA
"CH_2022_1030",NA,75,130,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1040",NA,75,NA,NA,-2,-3,NA,NA,NA,NA
"CH_2022_1050",NA,75,115,NA,NA,-12,NA,NA,NA,NA
"CH_2022_1060",NA,75,151,NA,-1,-8,NA,NA,NA,NA
"CH_2022_1070",NA,75,NA,NA,NA,-9,NA,NA,NA,NA
"CH_2022_1080",NA,75,130,NA,NA,-14,NA,NA,NA,NA
"CH_2022_1090",NA,75,115,151,-1,-3,NA,NA,NA,NA
"CH_2022_1002",NA,75,101,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1012",NA,75,151,NA,-3,-18,NA,NA,NA,NA
"CH_2022_1022",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1032",NA,75,130,NA,-1,-4,NA,NA,NA,NA
"CH_2022_1042",NA,75,130,NA,-1,-6,NA,NA,NA,NA
"CH_2022_1052",NA,75,130,NA,NA,-20,NA,NA,NA,NA
"CH_2022_1062",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1072",NA,75,151,NA,-1,-4,NA,NA,NA,NA
"CH_2022_1082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1003",NA,75,101,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1093",NA,75,151,NA,NA,-10,NA,NA,NA,NA
"CH_2022_1013",NA,75,130,NA,-2,-26,NA,NA,NA,NA
"CH_2022_1023",NA,75,NA,NA,-1,-9,NA,NA,NA,NA
"CH_2022_1033",NA,75,130,NA,-1,-2,NA,NA,NA,NA
"CH_2022_1043",NA,75,87,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1053",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1073",NA,75,130,NA,-1,-16,NA,NA,NA,NA
"CH_2022_1083",NA,75,NA,NA,-1,-2,NA,NA,NA,NA
"CH_2022_1004",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1094",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1014",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1024",NA,75,130,NA,NA,-20,NA,NA,NA,NA
"CH_2022_1034",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1044",NA,75,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1054",NA,75,151,NA,-2,-7,NA,NA,NA,NA
"CH_2022_1064",NA,75,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1074",NA,75,151,NA,-1,-18,NA,NA,NA,NA
"CH_2022_1084",NA,75,151,NA,NA,-9,NA,NA,NA,NA
"CH_2022_1005",NA,75,130,NA,NA,-13,NA,NA,NA,NA
"CH_2022_1095",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1025",NA,75,NA,NA,-1,NA,NA,NA,NA,NA
"CH_2022_1035",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1045",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1055",NA,75,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1065",NA,75,130,NA,-1,-16,NA,NA,NA,NA
"CH_2022_1075",NA,75,NA,NA,-1,-14,NA,NA,NA,NA
"CH_2022_1085",NA,75,NA,NA,NA,-13,NA,NA,NA,NA
"CH_2022_1006",NA,75,151,NA,-2,-12,NA,NA,NA,NA
"CH_2022_1096",NA,75,151,NA,-1,-8,NA,NA,NA,NA
"CH_2022_1016",NA,75,130,NA,NA,-17,NA,NA,NA,NA
"CH_2022_1026",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1036",NA,75,151,NA,-2,-12,NA,NA,NA,NA
"CH_2022_1046",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1056",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1066",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1076",NA,75,115,NA,-1,-15,NA,NA,NA,NA
"CH_2022_1086",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1007",NA,75,151,NA,NA,-28,NA,NA,NA,NA
"CH_2022_1097",NA,75,130,NA,-1,-11,NA,NA,NA,NA
