"plantID","site","year","block","plot","x","y","genotype"
"WI2022_1","WI",2022,1,3,1,1,71
"WI2022_2","WI",2022,1,3,1,2,33
"WI2022_3","WI",2022,1,3,1,3,51
"WI2022_4","WI",2022,1,3,1,4,25
"WI2022_5","WI",2022,1,3,1,5,82
"WI2022_6","WI",2022,1,3,1,6,27
"WI2022_7","WI",2022,1,3,1,7,96
"WI2022_8","WI",2022,1,3,1,8,100
"WI2022_9","WI",2022,1,3,1,9,12
"WI2022_10","WI",2022,1,3,1,10,89
"WI2022_11","WI",2022,1,3,2,1,19
"WI2022_12","WI",2022,1,3,2,2,44
"WI2022_13","WI",2022,1,3,2,3,11
"WI2022_14","WI",2022,1,3,2,4,26
"WI2022_15","WI",2022,1,3,2,5,17
"WI2022_16","WI",2022,1,3,2,6,45
"WI2022_17","WI",2022,1,3,2,7,42
"WI2022_18","WI",2022,1,3,2,8,16
"WI2022_19","WI",2022,1,3,2,9,49
"WI2022_20","WI",2022,1,3,2,10,18
"WI2022_21","WI",2022,1,3,3,1,31
"WI2022_22","WI",2022,1,3,3,2,24
"WI2022_23","WI",2022,1,3,3,3,101
"WI2022_24","WI",2022,1,3,3,4,30
"WI2022_25","WI",2022,1,3,3,5,60
"WI2022_26","WI",2022,1,3,3,6,62
"WI2022_27","WI",2022,1,3,3,7,98
"WI2022_28","WI",2022,1,3,3,8,81
"WI2022_29","WI",2022,1,3,3,9,61
"WI2022_30","WI",2022,1,3,3,10,104
"WI2022_31","WI",2022,1,3,4,1,7
"WI2022_32","WI",2022,1,3,4,2,69
"WI2022_33","WI",2022,1,3,4,3,83
"WI2022_34","WI",2022,1,3,4,4,56
"WI2022_35","WI",2022,1,3,4,5,102
"WI2022_36","WI",2022,1,3,4,6,11
"WI2022_37","WI",2022,1,3,4,7,87
"WI2022_38","WI",2022,1,3,4,8,39
"WI2022_39","WI",2022,1,3,4,9,7
"WI2022_40","WI",2022,1,3,4,10,59
"WI2022_41","WI",2022,1,3,5,1,5
"WI2022_42","WI",2022,1,3,5,2,67
"WI2022_43","WI",2022,1,3,5,3,55
"WI2022_44","WI",2022,1,3,5,4,9
"WI2022_45","WI",2022,1,3,5,5,74
"WI2022_46","WI",2022,1,3,5,6,47
"WI2022_47","WI",2022,1,3,5,7,57
"WI2022_48","WI",2022,1,3,5,8,28
"WI2022_49","WI",2022,1,3,5,9,2
"WI2022_50","WI",2022,1,3,5,10,93
"WI2022_51","WI",2022,1,3,6,1,79
"WI2022_52","WI",2022,1,3,6,2,46
"WI2022_53","WI",2022,1,3,6,3,73
"WI2022_54","WI",2022,1,3,6,4,68
"WI2022_55","WI",2022,1,3,6,5,84
"WI2022_56","WI",2022,1,3,6,6,32
"WI2022_57","WI",2022,1,3,6,7,43
"WI2022_58","WI",2022,1,3,6,8,95
"WI2022_59","WI",2022,1,3,6,9,38
"WI2022_60","WI",2022,1,3,6,10,29
"WI2022_61","WI",2022,1,3,7,1,105
"WI2022_62","WI",2022,1,3,7,2,9
"WI2022_63","WI",2022,1,3,7,3,18
"WI2022_64","WI",2022,1,3,7,4,8
"WI2022_65","WI",2022,1,3,7,5,1
"WI2022_66","WI",2022,1,3,7,6,103
"WI2022_67","WI",2022,1,3,7,7,72
"WI2022_68","WI",2022,1,3,7,8,5
"WI2022_69","WI",2022,1,3,7,9,65
"WI2022_70","WI",2022,1,3,7,10,97
"WI2022_71","WI",2022,1,3,8,1,88
"WI2022_72","WI",2022,1,3,8,2,63
"WI2022_73","WI",2022,1,3,8,3,77
"WI2022_74","WI",2022,1,3,8,4,52
"WI2022_75","WI",2022,1,3,8,5,14
"WI2022_76","WI",2022,1,3,8,6,20
"WI2022_77","WI",2022,1,3,8,7,76
"WI2022_78","WI",2022,1,3,8,8,37
"WI2022_79","WI",2022,1,3,8,9,75
"WI2022_80","WI",2022,1,3,8,10,35
"WI2022_81","WI",2022,1,3,9,1,13
"WI2022_82","WI",2022,1,3,9,2,54
"WI2022_83","WI",2022,1,3,9,3,92
"WI2022_84","WI",2022,1,3,9,4,53
"WI2022_85","WI",2022,1,3,9,5,34
"WI2022_86","WI",2022,1,3,9,6,6
"WI2022_87","WI",2022,1,3,9,7,14
"WI2022_88","WI",2022,1,3,9,8,64
"WI2022_89","WI",2022,1,3,9,9,36
"WI2022_90","WI",2022,1,3,9,10,70
"WI2022_91","WI",2022,1,3,10,1,58
"WI2022_92","WI",2022,1,3,10,2,6
"WI2022_93","WI",2022,1,3,10,3,86
"WI2022_94","WI",2022,1,3,10,4,1
"WI2022_95","WI",2022,1,3,10,5,91
"WI2022_96","WI",2022,1,3,10,6,66
"WI2022_97","WI",2022,1,3,10,7,40
"WI2022_98","WI",2022,1,3,10,8,48
"WI2022_99","WI",2022,1,3,10,9,90
"WI2022_100","WI",2022,1,3,10,10,2
"WI2022_101","WI",2022,1,1,1,1,46
"WI2022_102","WI",2022,1,1,1,2,45
"WI2022_103","WI",2022,1,1,1,3,7
"WI2022_104","WI",2022,1,1,1,4,37
"WI2022_105","WI",2022,1,1,1,5,83
"WI2022_106","WI",2022,1,1,1,6,90
"WI2022_107","WI",2022,1,1,1,7,14
"WI2022_108","WI",2022,1,1,1,8,28
"WI2022_109","WI",2022,1,1,1,9,73
"WI2022_110","WI",2022,1,1,1,10,87
"WI2022_111","WI",2022,1,1,2,1,104
"WI2022_112","WI",2022,1,1,2,2,25
"WI2022_113","WI",2022,1,1,2,3,70
"WI2022_114","WI",2022,1,1,2,4,63
"WI2022_115","WI",2022,1,1,2,5,38
"WI2022_116","WI",2022,1,1,2,6,26
"WI2022_117","WI",2022,1,1,2,7,1
"WI2022_118","WI",2022,1,1,2,8,17
"WI2022_119","WI",2022,1,1,2,9,49
"WI2022_120","WI",2022,1,1,2,10,2
"WI2022_121","WI",2022,1,1,3,1,8
"WI2022_122","WI",2022,1,1,3,2,84
"WI2022_123","WI",2022,1,1,3,3,76
"WI2022_124","WI",2022,1,1,3,4,13
"WI2022_125","WI",2022,1,1,3,5,2
"WI2022_126","WI",2022,1,1,3,6,1
"WI2022_127","WI",2022,1,1,3,7,42
"WI2022_128","WI",2022,1,1,3,8,9
"WI2022_129","WI",2022,1,1,3,9,74
"WI2022_130","WI",2022,1,1,3,10,62
"WI2022_131","WI",2022,1,1,4,1,72
"WI2022_132","WI",2022,1,1,4,2,33
"WI2022_133","WI",2022,1,1,4,3,77
"WI2022_134","WI",2022,1,1,4,4,20
"WI2022_135","WI",2022,1,1,4,5,35
"WI2022_136","WI",2022,1,1,4,6,43
"WI2022_137","WI",2022,1,1,4,7,30
"WI2022_138","WI",2022,1,1,4,8,14
"WI2022_139","WI",2022,1,1,4,9,18
"WI2022_140","WI",2022,1,1,4,10,68
"WI2022_141","WI",2022,1,1,5,1,47
"WI2022_142","WI",2022,1,1,5,2,89
"WI2022_143","WI",2022,1,1,5,3,100
"WI2022_144","WI",2022,1,1,5,4,16
"WI2022_145","WI",2022,1,1,5,5,5
"WI2022_146","WI",2022,1,1,5,6,69
"WI2022_147","WI",2022,1,1,5,7,19
"WI2022_148","WI",2022,1,1,5,8,24
"WI2022_149","WI",2022,1,1,5,9,97
"WI2022_150","WI",2022,1,1,5,10,60
"WI2022_151","WI",2022,1,1,6,1,93
"WI2022_152","WI",2022,1,1,6,2,36
"WI2022_153","WI",2022,1,1,6,3,40
"WI2022_154","WI",2022,1,1,6,4,103
"WI2022_155","WI",2022,1,1,6,5,66
"WI2022_156","WI",2022,1,1,6,6,31
"WI2022_157","WI",2022,1,1,6,7,95
"WI2022_158","WI",2022,1,1,6,8,29
"WI2022_159","WI",2022,1,1,6,9,88
"WI2022_160","WI",2022,1,1,6,10,61
"WI2022_161","WI",2022,1,1,7,1,67
"WI2022_162","WI",2022,1,1,7,2,65
"WI2022_163","WI",2022,1,1,7,3,82
"WI2022_164","WI",2022,1,1,7,4,101
"WI2022_165","WI",2022,1,1,7,5,9
"WI2022_166","WI",2022,1,1,7,6,39
"WI2022_167","WI",2022,1,1,7,7,18
"WI2022_168","WI",2022,1,1,7,8,6
"WI2022_169","WI",2022,1,1,7,9,57
"WI2022_170","WI",2022,1,1,7,10,27
"WI2022_171","WI",2022,1,1,8,1,98
"WI2022_172","WI",2022,1,1,8,2,51
"WI2022_173","WI",2022,1,1,8,3,11
"WI2022_174","WI",2022,1,1,8,4,52
"WI2022_175","WI",2022,1,1,8,5,7
"WI2022_176","WI",2022,1,1,8,6,12
"WI2022_177","WI",2022,1,1,8,7,105
"WI2022_178","WI",2022,1,1,8,8,11
"WI2022_179","WI",2022,1,1,8,9,92
"WI2022_180","WI",2022,1,1,8,10,5
"WI2022_181","WI",2022,1,1,9,1,48
"WI2022_182","WI",2022,1,1,9,2,102
"WI2022_183","WI",2022,1,1,9,3,71
"WI2022_184","WI",2022,1,1,9,4,56
"WI2022_185","WI",2022,1,1,9,5,55
"WI2022_186","WI",2022,1,1,9,6,32
"WI2022_187","WI",2022,1,1,9,7,53
"WI2022_188","WI",2022,1,1,9,8,34
"WI2022_189","WI",2022,1,1,9,9,44
"WI2022_190","WI",2022,1,1,9,10,75
"WI2022_191","WI",2022,1,1,10,1,91
"WI2022_192","WI",2022,1,1,10,2,59
"WI2022_193","WI",2022,1,1,10,3,6
"WI2022_194","WI",2022,1,1,10,4,54
"WI2022_195","WI",2022,1,1,10,5,64
"WI2022_196","WI",2022,1,1,10,6,58
"WI2022_197","WI",2022,1,1,10,7,86
"WI2022_198","WI",2022,1,1,10,8,81
"WI2022_199","WI",2022,1,1,10,9,96
"WI2022_200","WI",2022,1,1,10,10,79
"WI2022_201","WI",2022,1,2,1,1,19
"WI2022_202","WI",2022,1,2,1,2,61
"WI2022_203","WI",2022,1,2,1,3,38
"WI2022_204","WI",2022,1,2,1,4,51
"WI2022_205","WI",2022,1,2,1,5,84
"WI2022_206","WI",2022,1,2,2,1,44
"WI2022_207","WI",2022,1,2,2,2,35
"WI2022_208","WI",2022,1,2,2,3,101
"WI2022_209","WI",2022,1,2,2,4,89
"WI2022_210","WI",2022,1,2,2,5,2
"WI2022_211","WI",2022,1,2,3,1,45
"WI2022_212","WI",2022,1,2,3,2,66
"WI2022_213","WI",2022,1,2,3,3,49
"WI2022_214","WI",2022,1,2,3,4,13
"WI2022_215","WI",2022,1,2,3,5,14
"WI2022_216","WI",2022,1,2,4,1,32
"WI2022_217","WI",2022,1,2,4,2,69
"WI2022_218","WI",2022,1,2,4,3,90
"WI2022_219","WI",2022,1,2,4,4,83
"WI2022_220","WI",2022,1,2,4,5,6
"WI2022_221","WI",2022,1,2,5,1,72
"WI2022_222","WI",2022,1,2,5,2,67
"WI2022_223","WI",2022,1,2,5,3,79
"WI2022_224","WI",2022,1,2,5,4,11
"WI2022_225","WI",2022,1,2,5,5,17
"WI2022_226","WI",2022,1,2,6,1,71
"WI2022_227","WI",2022,1,2,6,2,97
"WI2022_228","WI",2022,1,2,6,3,55
"WI2022_229","WI",2022,1,2,6,4,75
"WI2022_230","WI",2022,1,2,6,5,26
"WI2022_231","WI",2022,1,2,7,1,86
"WI2022_232","WI",2022,1,2,7,2,59
"WI2022_233","WI",2022,1,2,7,3,27
"WI2022_234","WI",2022,1,2,7,4,74
"WI2022_235","WI",2022,1,2,7,5,28
"WI2022_236","WI",2022,1,2,8,1,5
"WI2022_237","WI",2022,1,2,8,2,63
"WI2022_238","WI",2022,1,2,8,3,104
"WI2022_239","WI",2022,1,2,8,4,1
"WI2022_240","WI",2022,1,2,8,5,53
"WI2022_241","WI",2022,1,2,9,1,64
"WI2022_242","WI",2022,1,2,9,2,100
"WI2022_243","WI",2022,1,2,9,3,34
"WI2022_244","WI",2022,1,2,9,4,76
"WI2022_245","WI",2022,1,2,9,5,46
"WI2022_246","WI",2022,1,2,10,1,31
"WI2022_247","WI",2022,1,2,10,2,16
"WI2022_248","WI",2022,1,2,10,3,33
"WI2022_249","WI",2022,1,2,10,4,57
"WI2022_250","WI",2022,1,2,10,5,73
"WI2022_251","WI",2022,1,2,11,1,43
"WI2022_252","WI",2022,1,2,11,2,8
"WI2022_253","WI",2022,1,2,11,3,36
"WI2022_254","WI",2022,1,2,11,4,60
"WI2022_255","WI",2022,1,2,11,5,21
"WI2022_256","WI",2022,1,2,12,1,105
"WI2022_257","WI",2022,1,2,12,2,20
"WI2022_258","WI",2022,1,2,12,3,24
"WI2022_259","WI",2022,1,2,12,4,48
"WI2022_260","WI",2022,1,2,12,5,63
"WI2022_261","WI",2022,1,2,13,1,29
"WI2022_262","WI",2022,1,2,13,2,98
"WI2022_263","WI",2022,1,2,13,3,54
"WI2022_264","WI",2022,1,2,13,4,81
"WI2022_265","WI",2022,1,2,13,5,62
"WI2022_266","WI",2022,1,2,14,1,30
"WI2022_267","WI",2022,1,2,14,2,102
"WI2022_268","WI",2022,1,2,14,3,40
"WI2022_269","WI",2022,1,2,14,4,7
"WI2022_270","WI",2022,1,2,14,5,58
"WI2022_271","WI",2022,1,2,15,1,88
"WI2022_272","WI",2022,1,2,15,2,93
"WI2022_273","WI",2022,1,2,15,3,25
"WI2022_274","WI",2022,1,2,15,4,3
"WI2022_275","WI",2022,1,2,15,5,47
"WI2022_276","WI",2022,1,2,16,1,96
"WI2022_277","WI",2022,1,2,16,2,58
"WI2022_278","WI",2022,1,2,16,3,65
"WI2022_279","WI",2022,1,2,16,4,18
"WI2022_280","WI",2022,1,2,16,5,12
"WI2022_281","WI",2022,1,2,17,1,103
"WI2022_282","WI",2022,1,2,17,2,56
"WI2022_283","WI",2022,1,2,17,3,39
"WI2022_284","WI",2022,1,2,17,4,95
"WI2022_285","WI",2022,1,2,17,5,100
"WI2022_286","WI",2022,1,2,18,1,9
"WI2022_287","WI",2022,1,2,18,2,70
"WI2022_288","WI",2022,1,2,18,3,87
"WI2022_289","WI",2022,1,2,18,4,34
"WI2022_290","WI",2022,1,2,18,5,77
"WI2022_291","WI",2022,1,2,19,1,92
"WI2022_292","WI",2022,1,2,19,2,42
"WI2022_293","WI",2022,1,2,19,3,99
"WI2022_294","WI",2022,1,2,19,4,52
"WI2022_295","WI",2022,1,2,19,5,82
"WI2022_296","WI",2022,1,2,20,1,150
"WI2022_297","WI",2022,1,2,20,2,37
"WI2022_298","WI",2022,1,2,20,3,91
"WI2022_299","WI",2022,1,2,20,4,89
"WI2022_300","WI",2022,1,2,20,5,68
"WI2022_301","WI",2022,1,4,1,1,27
"WI2022_302","WI",2022,1,4,1,2,30
"WI2022_303","WI",2022,1,4,1,3,97
"WI2022_304","WI",2022,1,4,1,4,75
"WI2022_305","WI",2022,1,4,1,5,48
"WI2022_306","WI",2022,1,4,2,1,74
"WI2022_307","WI",2022,1,4,2,2,101
"WI2022_308","WI",2022,1,4,2,3,6
"WI2022_309","WI",2022,1,4,2,4,86
"WI2022_310","WI",2022,1,4,2,5,87
"WI2022_311","WI",2022,1,4,3,1,72
"WI2022_312","WI",2022,1,4,3,2,82
"WI2022_313","WI",2022,1,4,3,3,8
"WI2022_314","WI",2022,1,4,3,4,32
"WI2022_315","WI",2022,1,4,3,5,21
"WI2022_316","WI",2022,1,4,4,1,18
"WI2022_317","WI",2022,1,4,4,2,44
"WI2022_318","WI",2022,1,4,4,3,96
"WI2022_319","WI",2022,1,4,4,4,65
"WI2022_320","WI",2022,1,4,4,5,61
"WI2022_321","WI",2022,1,4,5,1,60
"WI2022_322","WI",2022,1,4,5,2,93
"WI2022_323","WI",2022,1,4,5,3,102
"WI2022_324","WI",2022,1,4,5,4,56
"WI2022_325","WI",2022,1,4,5,5,14
"WI2022_326","WI",2022,1,4,6,1,73
"WI2022_327","WI",2022,1,4,6,2,51
"WI2022_328","WI",2022,1,4,6,3,52
"WI2022_329","WI",2022,1,4,6,4,99
"WI2022_330","WI",2022,1,4,6,5,105
"WI2022_331","WI",2022,1,4,7,1,42
"WI2022_332","WI",2022,1,4,7,2,34
"WI2022_333","WI",2022,1,4,7,3,49
"WI2022_334","WI",2022,1,4,7,4,59
"WI2022_335","WI",2022,1,4,7,5,51
"WI2022_336","WI",2022,1,4,8,1,12
"WI2022_337","WI",2022,1,4,8,2,31
"WI2022_338","WI",2022,1,4,8,3,40
"WI2022_339","WI",2022,1,4,8,4,57
"WI2022_340","WI",2022,1,4,8,5,29
"WI2022_341","WI",2022,1,4,9,1,81
"WI2022_342","WI",2022,1,4,9,2,37
"WI2022_343","WI",2022,1,4,9,3,62
"WI2022_344","WI",2022,1,4,9,4,76
"WI2022_345","WI",2022,1,4,9,5,7
"WI2022_346","WI",2022,1,4,10,1,3
"WI2022_347","WI",2022,1,4,10,2,47
"WI2022_348","WI",2022,1,4,10,3,53
"WI2022_349","WI",2022,1,4,10,4,9
"WI2022_350","WI",2022,1,4,10,5,20
"WI2022_351","WI",2022,1,4,11,1,54
"WI2022_352","WI",2022,1,4,11,2,83
"WI2022_353","WI",2022,1,4,11,3,98
"WI2022_354","WI",2022,1,4,11,4,104
"WI2022_355","WI",2022,1,4,11,5,17
"WI2022_356","WI",2022,1,4,12,1,45
"WI2022_357","WI",2022,1,4,12,2,104
"WI2022_358","WI",2022,1,4,12,3,13
"WI2022_359","WI",2022,1,4,12,4,69
"WI2022_360","WI",2022,1,4,12,5,2
"WI2022_361","WI",2022,1,4,13,1,84
"WI2022_362","WI",2022,1,4,13,2,66
"WI2022_363","WI",2022,1,4,13,3,14
"WI2022_364","WI",2022,1,4,13,4,39
"WI2022_365","WI",2022,1,4,13,5,103
"WI2022_366","WI",2022,1,4,14,1,89
"WI2022_367","WI",2022,1,4,14,2,26
"WI2022_368","WI",2022,1,4,14,3,35
"WI2022_369","WI",2022,1,4,14,4,64
"WI2022_370","WI",2022,1,4,14,5,33
"WI2022_371","WI",2022,1,4,15,1,92
"WI2022_372","WI",2022,1,4,15,2,25
"WI2022_373","WI",2022,1,4,15,3,150
"WI2022_374","WI",2022,1,4,15,4,28
"WI2022_375","WI",2022,1,4,15,5,36
"WI2022_376","WI",2022,1,4,16,1,91
"WI2022_377","WI",2022,1,4,16,2,68
"WI2022_378","WI",2022,1,4,16,3,71
"WI2022_379","WI",2022,1,4,16,4,58
"WI2022_380","WI",2022,1,4,16,5,28
"WI2022_381","WI",2022,1,4,17,1,38
"WI2022_382","WI",2022,1,4,17,2,70
"WI2022_383","WI",2022,1,4,17,3,43
"WI2022_384","WI",2022,1,4,17,4,24
"WI2022_385","WI",2022,1,4,17,5,5
"WI2022_386","WI",2022,1,4,18,1,90
"WI2022_387","WI",2022,1,4,18,2,79
"WI2022_388","WI",2022,1,4,18,3,88
"WI2022_389","WI",2022,1,4,18,4,16
"WI2022_390","WI",2022,1,4,18,5,11
"WI2022_391","WI",2022,1,4,19,1,46
"WI2022_392","WI",2022,1,4,19,2,100
"WI2022_393","WI",2022,1,4,19,3,55
"WI2022_394","WI",2022,1,4,19,4,77
"WI2022_395","WI",2022,1,4,19,5,95
"WI2022_396","WI",2022,1,4,20,1,63
"WI2022_397","WI",2022,1,4,20,2,1
"WI2022_398","WI",2022,1,4,20,3,67
"WI2022_399","WI",2022,1,4,20,4,19
"WI2022_400","WI",2022,1,4,20,5,77
"WI2022_401","WI",2022,2,3,1,1,58
"WI2022_402","WI",2022,2,3,1,2,2
"WI2022_403","WI",2022,2,3,1,3,47
"WI2022_404","WI",2022,2,3,1,4,17
"WI2022_405","WI",2022,2,3,1,5,38
"WI2022_406","WI",2022,2,3,1,6,8
"WI2022_407","WI",2022,2,3,1,7,57
"WI2022_408","WI",2022,2,3,1,8,13
"WI2022_409","WI",2022,2,3,1,9,101
"WI2022_410","WI",2022,2,3,1,10,51
"WI2022_411","WI",2022,2,3,2,1,43
"WI2022_412","WI",2022,2,3,2,2,92
"WI2022_413","WI",2022,2,3,2,3,77
"WI2022_414","WI",2022,2,3,2,4,45
"WI2022_415","WI",2022,2,3,2,5,91
"WI2022_416","WI",2022,2,3,2,6,81
"WI2022_417","WI",2022,2,3,2,7,60
"WI2022_418","WI",2022,2,3,2,8,63
"WI2022_419","WI",2022,2,3,2,9,32
"WI2022_420","WI",2022,2,3,2,10,82
"WI2022_421","WI",2022,2,3,3,1,24
"WI2022_422","WI",2022,2,3,3,2,29
"WI2022_423","WI",2022,2,3,3,3,98
"WI2022_424","WI",2022,2,3,3,4,1
"WI2022_425","WI",2022,2,3,3,5,71
"WI2022_426","WI",2022,2,3,3,6,59
"WI2022_427","WI",2022,2,3,3,7,24
"WI2022_428","WI",2022,2,3,3,8,83
"WI2022_429","WI",2022,2,3,3,9,44
"WI2022_430","WI",2022,2,3,3,10,32
"WI2022_431","WI",2022,2,3,4,1,89
"WI2022_432","WI",2022,2,3,4,2,36
"WI2022_433","WI",2022,2,3,4,3,55
"WI2022_434","WI",2022,2,3,4,4,95
"WI2022_435","WI",2022,2,3,4,5,19
"WI2022_436","WI",2022,2,3,4,6,102
"WI2022_437","WI",2022,2,3,4,7,29
"WI2022_438","WI",2022,2,3,4,8,65
"WI2022_439","WI",2022,2,3,4,9,31
"WI2022_440","WI",2022,2,3,4,10,14
"WI2022_441","WI",2022,2,3,5,1,68
"WI2022_442","WI",2022,2,3,5,2,88
"WI2022_443","WI",2022,2,3,5,3,93
"WI2022_444","WI",2022,2,3,5,4,86
"WI2022_445","WI",2022,2,3,5,5,33
"WI2022_446","WI",2022,2,3,5,6,84
"WI2022_447","WI",2022,2,3,5,7,30
"WI2022_448","WI",2022,2,3,5,8,72
"WI2022_449","WI",2022,2,3,5,9,105
"WI2022_450","WI",2022,2,3,5,10,16
"WI2022_451","WI",2022,2,3,6,1,54
"WI2022_452","WI",2022,2,3,6,2,8
"WI2022_453","WI",2022,2,3,6,3,12
"WI2022_454","WI",2022,2,3,6,4,96
"WI2022_455","WI",2022,2,3,6,5,74
"WI2022_456","WI",2022,2,3,6,6,100
"WI2022_457","WI",2022,2,3,6,7,5
"WI2022_458","WI",2022,2,3,6,8,7
"WI2022_459","WI",2022,2,3,6,9,104
"WI2022_460","WI",2022,2,3,6,10,42
"WI2022_461","WI",2022,2,3,7,1,46
"WI2022_462","WI",2022,2,3,7,2,28
"WI2022_463","WI",2022,2,3,7,3,79
"WI2022_464","WI",2022,2,3,7,4,56
"WI2022_465","WI",2022,2,3,7,5,70
"WI2022_466","WI",2022,2,3,7,6,61
"WI2022_467","WI",2022,2,3,7,7,26
"WI2022_468","WI",2022,2,3,7,8,87
"WI2022_469","WI",2022,2,3,7,9,64
"WI2022_470","WI",2022,2,3,7,10,103
"WI2022_471","WI",2022,2,3,8,1,52
"WI2022_472","WI",2022,2,3,8,2,39
"WI2022_473","WI",2022,2,3,8,3,18
"WI2022_474","WI",2022,2,3,8,4,62
"WI2022_475","WI",2022,2,3,8,5,73
"WI2022_476","WI",2022,2,3,8,6,75
"WI2022_477","WI",2022,2,3,8,7,20
"WI2022_478","WI",2022,2,3,8,8,19
"WI2022_479","WI",2022,2,3,8,9,11
"WI2022_480","WI",2022,2,3,8,10,40
"WI2022_481","WI",2022,2,3,9,1,49
"WI2022_482","WI",2022,2,3,9,2,66
"WI2022_483","WI",2022,2,3,9,3,53
"WI2022_484","WI",2022,2,3,9,4,34
"WI2022_485","WI",2022,2,3,9,5,9
"WI2022_486","WI",2022,2,3,9,6,69
"WI2022_487","WI",2022,2,3,9,7,90
"WI2022_488","WI",2022,2,3,9,8,28
"WI2022_489","WI",2022,2,3,9,9,48
"WI2022_490","WI",2022,2,3,9,10,25
"WI2022_491","WI",2022,2,3,10,1,27
"WI2022_492","WI",2022,2,3,10,2,37
"WI2022_493","WI",2022,2,3,10,3,67
"WI2022_494","WI",2022,2,3,10,4,35
"WI2022_495","WI",2022,2,3,10,5,97
"WI2022_496","WI",2022,2,3,10,6,33
"WI2022_497","WI",2022,2,3,10,7,6
"WI2022_498","WI",2022,2,3,10,8,76
"WI2022_499","WI",2022,2,3,10,9,30
"WI2022_500","WI",2022,2,3,10,10,34
"WI2022_501","WI",2022,2,1,1,1,82
"WI2022_502","WI",2022,2,1,1,2,102
"WI2022_503","WI",2022,2,1,1,3,1
"WI2022_504","WI",2022,2,1,1,4,58
"WI2022_505","WI",2022,2,1,1,5,45
"WI2022_506","WI",2022,2,1,1,6,86
"WI2022_507","WI",2022,2,1,1,7,84
"WI2022_508","WI",2022,2,1,1,8,8
"WI2022_509","WI",2022,2,1,1,9,88
"WI2022_510","WI",2022,2,1,1,10,38
"WI2022_511","WI",2022,2,1,2,1,31
"WI2022_512","WI",2022,2,1,2,2,83
"WI2022_513","WI",2022,2,1,2,3,56
"WI2022_514","WI",2022,2,1,2,4,42
"WI2022_515","WI",2022,2,1,2,5,97
"WI2022_516","WI",2022,2,1,2,6,89
"WI2022_517","WI",2022,2,1,2,7,66
"WI2022_518","WI",2022,2,1,2,8,5
"WI2022_519","WI",2022,2,1,2,9,74
"WI2022_520","WI",2022,2,1,2,10,30
"WI2022_521","WI",2022,2,1,3,1,92
"WI2022_522","WI",2022,2,1,3,2,87
"WI2022_523","WI",2022,2,1,3,3,54
"WI2022_524","WI",2022,2,1,3,4,55
"WI2022_525","WI",2022,2,1,3,5,72
"WI2022_526","WI",2022,2,1,3,6,30
"WI2022_527","WI",2022,2,1,3,7,76
"WI2022_528","WI",2022,2,1,3,8,28
"WI2022_529","WI",2022,2,1,3,9,75
"WI2022_530","WI",2022,2,1,3,10,61
"WI2022_531","WI",2022,2,1,4,1,43
"WI2022_532","WI",2022,2,1,4,2,39
"WI2022_533","WI",2022,2,1,4,3,91
"WI2022_534","WI",2022,2,1,4,4,70
"WI2022_535","WI",2022,2,1,4,5,6
"WI2022_536","WI",2022,2,1,4,6,7
"WI2022_537","WI",2022,2,1,4,7,65
"WI2022_538","WI",2022,2,1,4,8,51
"WI2022_539","WI",2022,2,1,4,9,19
"WI2022_540","WI",2022,2,1,4,10,49
"WI2022_541","WI",2022,2,1,5,1,13
"WI2022_542","WI",2022,2,1,5,2,44
"WI2022_543","WI",2022,2,1,5,3,48
"WI2022_544","WI",2022,2,1,5,4,95
"WI2022_545","WI",2022,2,1,5,5,40
"WI2022_546","WI",2022,2,1,5,6,57
"WI2022_547","WI",2022,2,1,5,7,9
"WI2022_548","WI",2022,2,1,5,8,14
"WI2022_549","WI",2022,2,1,5,9,32
"WI2022_550","WI",2022,2,1,5,10,93
"WI2022_551","WI",2022,2,1,6,1,68
"WI2022_552","WI",2022,2,1,6,2,52
"WI2022_553","WI",2022,2,1,6,3,63
"WI2022_554","WI",2022,2,1,6,4,35
"WI2022_555","WI",2022,2,1,6,5,36
"WI2022_556","WI",2022,2,1,6,6,19
"WI2022_557","WI",2022,2,1,6,7,24
"WI2022_558","WI",2022,2,1,6,8,25
"WI2022_559","WI",2022,2,1,6,9,62
"WI2022_560","WI",2022,2,1,6,10,79
"WI2022_561","WI",2022,2,1,7,1,69
"WI2022_562","WI",2022,2,1,7,2,103
"WI2022_563","WI",2022,2,1,7,3,29
"WI2022_564","WI",2022,2,1,7,4,73
"WI2022_565","WI",2022,2,1,7,5,11
"WI2022_566","WI",2022,2,1,7,6,37
"WI2022_567","WI",2022,2,1,7,7,60
"WI2022_568","WI",2022,2,1,7,8,28
"WI2022_569","WI",2022,2,1,7,9,67
"WI2022_570","WI",2022,2,1,7,10,34
"WI2022_571","WI",2022,2,1,8,1,20
"WI2022_572","WI",2022,2,1,8,2,24
"WI2022_573","WI",2022,2,1,8,3,16
"WI2022_574","WI",2022,2,1,8,4,17
"WI2022_575","WI",2022,2,1,8,5,100
"WI2022_576","WI",2022,2,1,8,6,71
"WI2022_577","WI",2022,2,1,8,7,27
"WI2022_578","WI",2022,2,1,8,8,101
"WI2022_579","WI",2022,2,1,8,9,46
"WI2022_580","WI",2022,2,1,8,10,90
"WI2022_581","WI",2022,2,1,9,1,33
"WI2022_582","WI",2022,2,1,9,2,47
