"plantID","missing_plant","emergence_date","death_date","resurrection_date","pheno_regress","growth_regress_mm","herbivory_date","frostheave_date","bad_position","other"
"Boise2022_1107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1108",NA,96,132,144,NA,NA,NA,NA,NA,NA
"Boise2022_1109",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1110",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1114",NA,-21,96,132,NA,NA,NA,NA,NA,NA
"Boise2022_1115",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1116",NA,-21,132,188,NA,NA,NA,NA,NA,NA
"Boise2022_1117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1121",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1122",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1125",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1126",NA,96,132,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1128",NA,188,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1133",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1139",NA,96,115,144,NA,NA,NA,NA,NA,NA
"Boise2022_1140",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_1141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1142",NA,96,NA,NA,-1,-2,NA,NA,NA,NA
"Boise2022_1143",NA,96,NA,NA,NA,-8,NA,NA,NA,NA
"Boise2022_1144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1146",NA,-21,132,157,NA,-7,NA,NA,NA,NA
"Boise2022_1147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1148",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1149",NA,96,132,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1150",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1151",NA,-21,115,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1154",NA,96,115,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1156",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1157",NA,96,NA,NA,-2,-3,NA,NA,NA,NA
"Boise2022_1158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1159",NA,96,NA,NA,-2,NA,NA,NA,NA,NA
"Boise2022_1160",NA,-21,96,180,NA,NA,NA,NA,NA,NA
"Boise2022_1161",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1162",NA,-21,NA,NA,NA,-3,NA,NA,NA,NA
"Boise2022_1163",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1164",NA,180,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1165",NA,-21,NA,NA,-1,-2,NA,NA,NA,NA
"Boise2022_1166",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1167",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1168",NA,96,157,NA,NA,-2,NA,NA,NA,NA
"Boise2022_1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1170",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1171",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1172",NA,96,NA,NA,-1,-1,NA,NA,NA,NA
"Boise2022_1173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1174",NA,96,132,144,-1,NA,NA,NA,NA,NA
"Boise2022_1175",NA,-21,NA,NA,-1,-5,NA,NA,NA,NA
"Boise2022_1176",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1178",NA,96,NA,NA,-2,NA,NA,NA,NA,NA
"Boise2022_1179",NA,96,132,144,-1,NA,NA,NA,NA,NA
"Boise2022_1180",NA,96,132,144,-1,NA,NA,NA,NA,NA
"Boise2022_1181",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1183",NA,-21,NA,NA,NA,-3,NA,NA,NA,NA
"Boise2022_1184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1187",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1189",NA,96,132,NA,NA,-25,NA,NA,NA,NA
"Boise2022_1190",NA,-21,157,NA,-1,-2,NA,NA,NA,NA
"Boise2022_1191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1196",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_1197",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1198",NA,96,132,144,NA,NA,NA,NA,NA,NA
"Boise2022_1199",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1200",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1201",NA,-21,174,188,-2,NA,NA,NA,NA,NA
"Boise2022_1202",NA,-21,157,174,-2,-1,NA,NA,NA,NA
"Boise2022_1203",NA,96,144,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1204",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1205",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1206",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1207",NA,132,174,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1209",NA,-21,115,180,NA,-1,NA,NA,NA,NA
"Boise2022_1210",NA,-21,174,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1211",NA,-21,NA,NA,-2,NA,NA,NA,NA,NA
"Boise2022_1212",NA,-21,NA,NA,NA,NA,NA,NA,NA,"seedheadmissing"
"Boise2022_1213",NA,-21,132,NA,NA,-3,NA,NA,NA,NA
"Boise2022_1214",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1215",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1216",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1217",NA,-21,132,NA,-1,NA,NA,NA,NA,NA
"Boise2022_1218",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1219",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1220",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1222",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1223",NA,-21,NA,NA,-1,-11,NA,NA,NA,NA
"Boise2022_1224",NA,-21,132,144,NA,-2,NA,NA,NA,NA
"Boise2022_1225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1226",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1228",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1230",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1231",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1233",NA,-21,NA,NA,NA,NA,NA,NA,NA,"seedheadmissing"
"Boise2022_1234",NA,96,132,144,NA,NA,NA,NA,NA,NA
"Boise2022_1235",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1236",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1237",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1238",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1239",NA,-21,174,NA,NA,-5,NA,NA,NA,NA
"Boise2022_1240",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1241",NA,-21,157,174,-1,-10,NA,NA,NA,NA
"Boise2022_1242",NA,-21,NA,NA,-4,NA,NA,NA,NA,NA
"Boise2022_1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1244",NA,-21,NA,NA,NA,-2,NA,NA,NA,"seedheadmissing"
"Boise2022_1245",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1246",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1247",NA,-21,174,188,-2,-6,NA,NA,NA,NA
"Boise2022_1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1250",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1251",NA,-21,NA,NA,NA,-4,NA,NA,NA,NA
"Boise2022_1252",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1253",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1254",NA,-21,NA,NA,NA,-13,NA,NA,NA,"seedheadmissing"
"Boise2022_1255",NA,-21,NA,NA,NA,-4,NA,NA,NA,"seedheadmissing"
"Boise2022_1256",NA,-21,NA,NA,NA,-8,NA,NA,NA,NA
"Boise2022_1257",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1258",NA,-21,NA,NA,NA,-8,NA,NA,NA,NA
"Boise2022_1259",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1260",NA,-21,174,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1261",NA,-21,NA,NA,NA,-5,NA,NA,NA,NA
"Boise2022_1262",NA,-21,NA,NA,NA,-5,NA,NA,NA,"seedheadmissing"
"Boise2022_1263",NA,-21,174,180,NA,-3,NA,NA,NA,NA
"Boise2022_1264",NA,-21,NA,NA,-3,NA,NA,NA,NA,NA
"Boise2022_1265",NA,-21,NA,NA,NA,-4,NA,NA,NA,"seedheadmissing"
"Boise2022_1266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1267",NA,-21,NA,NA,NA,NA,NA,NA,NA,"seedheadmissing"
"Boise2022_1268",NA,180,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1269",NA,-21,174,NA,NA,-12,NA,NA,NA,NA
"Boise2022_1270",NA,-21,NA,NA,-1,-6,NA,NA,NA,"seedheadmissing"
"Boise2022_1271",NA,-21,132,157,NA,NA,NA,NA,NA,NA
"Boise2022_1272",NA,-21,174,180,NA,-2,NA,NA,NA,NA
"Boise2022_1273",NA,-21,174,180,-1,NA,NA,NA,NA,NA
"Boise2022_1274",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1275",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1276",NA,-21,132,144,NA,-8,NA,NA,NA,NA
"Boise2022_1277",NA,-21,96,132,NA,NA,NA,NA,NA,NA
"Boise2022_1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1279",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1280",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1281",NA,-21,132,188,NA,NA,NA,NA,NA,NA
"Boise2022_1282",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1283",NA,-21,NA,NA,-1,-9,NA,NA,NA,NA
"Boise2022_1284",NA,188,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1285",NA,-21,NA,NA,NA,NA,NA,NA,NA,"seedheadmissing"
"Boise2022_1286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1287",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1289",NA,-21,132,144,NA,NA,NA,NA,NA,NA
"Boise2022_1290",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1291",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1293",NA,-21,NA,NA,-1,-6,NA,NA,NA,"seedheadmissing"
"Boise2022_1294",NA,-21,174,180,-1,-7,NA,NA,NA,NA
"Boise2022_1295",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1296",NA,-21,NA,NA,NA,NA,NA,NA,NA,"seedheadmissing"
"Boise2022_1297",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1299",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1300",NA,-21,NA,NA,-2,NA,NA,NA,NA,NA
"Boise2022_1301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1303",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1305",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1306",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1307",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1310",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1311",NA,96,115,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1313",NA,96,NA,NA,-2,-10,NA,NA,NA,NA
"Boise2022_1314",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1315",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1317",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1318",NA,NA,NA,NA,NA,NA,NA,-21,NA,NA
"Boise2022_1319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1320",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1322",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1323",NA,-21,NA,NA,NA,-10,NA,NA,NA,NA
"Boise2022_1324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1326",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1337",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1339",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1340",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1342",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1345",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1347",NA,-21,115,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1348",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1350",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1352",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1353",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1357",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1359",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1362",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1363",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1367",NA,-21,96,115,NA,NA,NA,NA,NA,NA
"Boise2022_1368",NA,-21,NA,NA,NA,-3,NA,NA,NA,NA
"Boise2022_1369",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1371",NA,-21,96,157,NA,NA,NA,NA,NA,NA
"Boise2022_1372",NA,-21,115,NA,NA,-8,NA,NA,NA,NA
"Boise2022_1373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1374",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1375",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1376",NA,-21,132,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1377",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1379",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1380",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1381",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1382",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1383",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1385",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1388",NA,96,144,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1389",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_1390",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1393",NA,-21,NA,NA,-2,-7,NA,NA,NA,NA
"Boise2022_1394",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1395",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1397",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1399",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1400",NA,-21,115,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1402",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1403",NA,96,NA,NA,-1,-9,NA,NA,NA,NA
"Boise2022_1404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1405",NA,144,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1406",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1407",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1409",NA,96,NA,NA,-2,-1,NA,NA,NA,NA
"Boise2022_1410",NA,-21,NA,NA,-2,-2,NA,NA,NA,NA
"Boise2022_1411",NA,-21,132,NA,-2,-15,NA,NA,NA,NA
"Boise2022_1412",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_1413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1414",NA,96,NA,NA,-2,-5,NA,NA,NA,NA
"Boise2022_1415",NA,96,144,157,-1,-1,NA,NA,NA,NA
"Boise2022_1416",NA,-21,NA,NA,-1,-1,NA,NA,NA,NA
"Boise2022_1417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1419",NA,-21,NA,NA,-2,NA,NA,NA,NA,NA
"Boise2022_1420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1421",NA,96,NA,NA,NA,-5,NA,NA,NA,NA
"Boise2022_1422",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1423",NA,-21,115,144,NA,NA,NA,NA,NA,NA
"Boise2022_1424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1426",NA,188,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1427",NA,115,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1428",NA,96,115,132,NA,NA,NA,NA,NA,NA
"Boise2022_1429",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1430",NA,96,NA,NA,-3,NA,NA,NA,NA,NA
"Boise2022_1431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1434",NA,-21,115,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1436",NA,96,NA,NA,-2,-5,NA,NA,NA,NA
"Boise2022_1437",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1438",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_1439",NA,96,NA,NA,-2,-4,NA,NA,NA,NA
"Boise2022_1440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1441",NA,-21,NA,NA,-2,-10,NA,NA,NA,NA
"Boise2022_1442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1444",NA,-21,NA,NA,NA,-5,NA,NA,NA,NA
"Boise2022_1445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1446",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1453",NA,96,NA,NA,-1,-6,NA,NA,NA,NA
"Boise2022_1454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_1457",NA,-21,NA,NA,-2,NA,NA,NA,NA,NA
