"plantID","jday","live","v","herbivory","frost_heave","harvested","notes"
"CH_2023_1862",142,"Y","V3",NA,NA,"N","E"
"CH_2023_1862",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1862",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1862",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1862",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1863",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1863",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1863",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1863",142,"N",NA,NA,NA,"N","D"
"CH_2023_1863",156,"N",NA,NA,NA,"N","D"
"CH_2023_1863",171,"N",NA,NA,NA,"N","D"
"CH_2023_1863",187,"N",NA,NA,NA,"N","D"
"CH_2023_1863",199,"N",NA,NA,NA,"N","D"
"CH_2023_1864",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1864",116,"Y","V3+",NA,NA,"N","E"
"CH_2023_1864",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_1864",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1864",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1864",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1864",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1864",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1865",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1865",116,"N",NA,NA,NA,"N","D"
"CH_2023_1865",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1865",142,"N",NA,NA,NA,"N","D"
"CH_2023_1865",156,"N",NA,NA,NA,"N","D"
"CH_2023_1865",171,"N",NA,NA,NA,"N","D"
"CH_2023_1865",187,"N",NA,NA,NA,"N","D"
"CH_2023_1865",199,"N",NA,NA,NA,"N","D"
"CH_2023_1866",102,"N",NA,NA,NA,"N","D"
"CH_2023_1866",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1866",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1866",142,"N",NA,NA,NA,"N","FH"
"CH_2023_1866",156,"N",NA,NA,NA,"N","D"
"CH_2023_1866",171,"N",NA,NA,NA,"N","D"
"CH_2023_1866",187,"N",NA,NA,NA,"N","D"
"CH_2023_1866",199,"N",NA,NA,NA,"N","D"
"CH_2023_1867",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1867",116,"Y","V2",NA,NA,"N","E"
"CH_2023_1867",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_1867",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1867",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1867",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1867",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1867",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1868",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1868",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1868",129,"N",NA,NA,NA,"N","D"
"CH_2023_1868",142,"N",NA,NA,NA,"N","D"
"CH_2023_1868",156,"N",NA,NA,NA,"N","D"
"CH_2023_1868",171,"N",NA,NA,NA,"N","D"
"CH_2023_1868",187,"N",NA,NA,NA,"N","D"
"CH_2023_1868",199,"N",NA,NA,NA,"N","D"
"CH_2023_1869",102,"Y","V1",NA,NA,"N","E"
"CH_2023_1869",116,"Y","V2",NA,NA,"N","E"
"CH_2023_1869",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_1869",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1869",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1869",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1869",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1869",199,"Y","FG",NA,NA,"N","E"
"CH_2023_187",100,"Y","V2",NA,NA,"N","E"
"CH_2023_187",114,"Y","V1",NA,NA,"N","E"
"CH_2023_187",129,"Y","V2",NA,NA,"N","E"
"CH_2023_187",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_187",156,"Y","BS",NA,NA,"N","E"
"CH_2023_187",171,"Y","FG",NA,NA,"N","E"
"CH_2023_187",187,"Y","FG",NA,NA,"N","E"
"CH_2023_187",199,NA,NA,NA,NA,"Y","E"
"CH_2023_1870",102,"Y","V3",NA,NA,"N","D"
"CH_2023_1870",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1870",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1870",142,"N",NA,NA,NA,"N","D"
"CH_2023_1870",156,"N",NA,NA,NA,"N","D"
"CH_2023_1870",171,"N",NA,NA,NA,"N","D"
"CH_2023_1870",187,"N",NA,NA,NA,"N","D"
"CH_2023_1870",199,"N",NA,NA,NA,"N","D"
"CH_2023_1871",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1871",116,"Y","V0",NA,NA,"N","E"
"CH_2023_1871",129,"N",NA,NA,NA,"N","D"
"CH_2023_1871",142,"N",NA,NA,NA,"N","D"
"CH_2023_1871",156,"N",NA,NA,NA,"N","D"
"CH_2023_1871",171,"N",NA,NA,NA,"N","D"
"CH_2023_1871",187,"N",NA,NA,NA,"N","D"
"CH_2023_1871",199,"N",NA,NA,NA,"N","D"
"CH_2023_1872",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1872",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1872",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1872",142,"N",NA,NA,NA,"N","D"
"CH_2023_1872",156,"N",NA,NA,NA,"N","D"
"CH_2023_1872",171,"N",NA,NA,NA,"N","D"
"CH_2023_1872",187,"N",NA,NA,NA,"N","D"
"CH_2023_1872",199,"N",NA,NA,NA,"N","D"
"CH_2023_1873",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1873",116,"Y","V2",NA,NA,"N","E"
"CH_2023_1873",129,"Y","V3",NA,NA,"N","E"
"CH_2023_1873",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1873",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1873",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1873",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1873",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1874",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1874",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1874",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1874",142,"N",NA,NA,NA,"N","D"
"CH_2023_1874",156,"N",NA,NA,NA,"N","D"
"CH_2023_1874",171,"N",NA,NA,NA,"N","D"
"CH_2023_1874",187,"N",NA,NA,NA,"N","D"
"CH_2023_1874",199,"N",NA,NA,NA,"N","D"
"CH_2023_1875",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1875",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1875",129,"Y","V3",NA,NA,"N","E"
"CH_2023_1875",142,"N",NA,NA,NA,"N","D"
"CH_2023_1875",156,"N",NA,NA,NA,"N","D"
"CH_2023_1875",171,"N",NA,NA,NA,"N","D"
"CH_2023_1875",187,"N",NA,NA,NA,"N","D"
"CH_2023_1875",199,"N",NA,NA,NA,"N","D"
"CH_2023_1876",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1876",116,"Y","V1",NA,NA,"N","E"
"CH_2023_1876",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1876",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1876",156,"Y","FG",NA,NA,"N","E"
"CH_2023_1876",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1876",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1876",199,"Y","FP",NA,NA,"N","E"
"CH_2023_1877",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1877",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1877",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1877",142,"N",NA,NA,NA,"N","D"
"CH_2023_1877",156,"N",NA,NA,NA,"N","D"
"CH_2023_1877",171,"N",NA,NA,NA,"N","D"
"CH_2023_1877",187,"N",NA,NA,NA,"N","D"
"CH_2023_1877",199,"N",NA,NA,NA,"N","D"
"CH_2023_1878",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1878",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1878",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1878",142,"N",NA,NA,NA,"N","D"
"CH_2023_1878",156,"N",NA,NA,NA,"N","D"
"CH_2023_1878",171,"N",NA,NA,NA,"N","D"
"CH_2023_1878",187,"N",NA,NA,NA,"N","D"
"CH_2023_1878",199,"N",NA,NA,NA,"N","D"
"CH_2023_1879",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1879",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1879",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_1879",142,"N",NA,NA,NA,"N","D"
"CH_2023_1879",156,"N",NA,NA,NA,"N","D"
"CH_2023_1879",171,"N",NA,NA,NA,"N","D"
"CH_2023_1879",187,"N",NA,NA,NA,"N","D"
"CH_2023_1879",199,"N",NA,NA,NA,"N","D"
"CH_2023_188",100,"Y","V1",NA,NA,"N","E"
"CH_2023_188",114,"Y","V1",NA,NA,"N","E"
"CH_2023_188",129,"Y","V1",NA,NA,"N","E"
"CH_2023_188",142,"Y","V1",NA,NA,"N","E, SICKLY"
"CH_2023_188",156,"N",NA,NA,NA,"N","D"
"CH_2023_188",171,"N",NA,NA,NA,"N","D"
"CH_2023_188",187,"N",NA,NA,NA,"N","D"
"CH_2023_188",199,"N",NA,NA,NA,"N","D"
"CH_2023_1880",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1880",116,"Y","V2",NA,NA,"N","E"
"CH_2023_1880",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1880",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1880",156,"Y","FG",NA,NA,"N","E"
"CH_2023_1880",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1880",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1880",199,"Y","FP",NA,NA,"N","E"
"CH_2023_1881",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1881",116,"Y","V2",NA,NA,"N","E"
"CH_2023_1881",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1881",142,"N",NA,NA,NA,"N","D"
"CH_2023_1881",156,"N",NA,NA,NA,"N","D"
"CH_2023_1881",171,"N",NA,NA,NA,"N","D"
"CH_2023_1881",187,"N",NA,NA,NA,"N","D"
"CH_2023_1881",199,"N",NA,NA,NA,"N","D"
"CH_2023_1882",102,"N",NA,NA,NA,"N","FH"
"CH_2023_1882",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1882",129,"Y","V2",NA,NA,"N","E"
"CH_2023_1882",142,"N",NA,NA,NA,"N","D"
"CH_2023_1882",156,"N",NA,NA,NA,"N","D"
"CH_2023_1882",171,"N",NA,NA,NA,"N","D"
"CH_2023_1882",187,"N",NA,NA,NA,"N","D"
"CH_2023_1882",199,"N",NA,NA,NA,"N","D"
"CH_2023_1883",102,"Y","V1",NA,NA,"N","E"
"CH_2023_1883",116,"Y","V2",NA,NA,"N","E"
"CH_2023_1883",129,NA,NA,NA,NA,"N",NA
"CH_2023_1883",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1883",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1883",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1883",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1883",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1884",102,"Y","V2",NA,NA,"N","E"
"CH_2023_1884",116,"Y","V2",NA,NA,"N","E"
"CH_2023_1884",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_1884",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1884",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1884",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1884",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1884",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1885",102,"Y","V1",NA,NA,"N","E"
"CH_2023_1885",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1885",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1885",142,"N",NA,NA,NA,"N","D"
"CH_2023_1885",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1885",171,"N",NA,NA,NA,"N","D"
"CH_2023_1885",187,"N",NA,NA,NA,"N","D"
"CH_2023_1885",199,"N",NA,NA,NA,"N","D"
"CH_2023_1886",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1886",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1886",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1886",142,"N",NA,NA,NA,"N","D"
"CH_2023_1886",156,"N",NA,NA,NA,"N","D"
"CH_2023_1886",171,"N",NA,NA,NA,"N","D"
"CH_2023_1886",187,"N",NA,NA,NA,"N","D"
"CH_2023_1886",199,"N",NA,NA,NA,"N","D"
"CH_2023_1887",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1887",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1887",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1887",142,"N",NA,NA,NA,"N","D"
"CH_2023_1887",156,"N",NA,NA,NA,"N","D"
"CH_2023_1887",171,"N",NA,NA,NA,"N","D"
"CH_2023_1887",187,"N",NA,NA,NA,"N","D"
"CH_2023_1887",199,"N",NA,NA,NA,"N","D"
"CH_2023_1888",102,"N",NA,NA,NA,"N","D"
"CH_2023_1888",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1888",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1888",142,"N",NA,NA,NA,"N","D"
"CH_2023_1888",156,"N",NA,NA,NA,"N","D"
"CH_2023_1888",171,"N",NA,NA,NA,"N","D"
"CH_2023_1888",187,"N",NA,NA,NA,"N","D"
"CH_2023_1888",199,"N",NA,NA,NA,"N","D"
"CH_2023_1889",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1889",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1889",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1889",142,"N",NA,NA,NA,"N","D"
"CH_2023_1889",156,"N",NA,NA,NA,"N","D"
"CH_2023_1889",171,"N",NA,NA,NA,"N","D"
"CH_2023_1889",187,"N",NA,NA,NA,"N","D"
"CH_2023_1889",199,"N",NA,NA,NA,"N","D"
"CH_2023_189",100,"Y","V1",NA,NA,"N","E"
"CH_2023_189",114,"Y","V2",NA,NA,"N","E"
"CH_2023_189",129,"Y","V2",NA,NA,"N","E"
"CH_2023_189",142,"Y","V2",NA,NA,"N","E"
"CH_2023_189",156,"Y","FG",NA,NA,"N","E"
"CH_2023_189",171,"Y","FG",NA,NA,"N","E"
"CH_2023_189",187,"Y","FP",NA,NA,"N","D"
"CH_2023_189",199,NA,NA,NA,NA,"Y","E"
"CH_2023_1890",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1890",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1890",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1890",142,"N",NA,NA,NA,"N","D"
"CH_2023_1890",156,"N",NA,NA,NA,"N","D"
"CH_2023_1890",171,"N",NA,NA,NA,"N","D"
"CH_2023_1890",187,"N",NA,NA,NA,"N","D"
"CH_2023_1890",199,"N",NA,NA,NA,"N","D"
"CH_2023_1891",102,"Y","V1",NA,NA,"N","D"
"CH_2023_1891",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1891",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1891",142,"N",NA,NA,NA,"N","D"
"CH_2023_1891",156,"N",NA,NA,NA,"N","D"
"CH_2023_1891",171,"N",NA,NA,NA,"N","D"
"CH_2023_1891",187,"N",NA,NA,NA,"N","D"
"CH_2023_1891",199,"N",NA,NA,NA,"N","D"
"CH_2023_1892",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1892",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1892",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1892",142,"N",NA,NA,NA,"N","D"
"CH_2023_1892",156,"N",NA,NA,NA,"N","D"
"CH_2023_1892",171,"N",NA,NA,NA,"N","D"
"CH_2023_1892",187,"N",NA,NA,NA,"N","D"
"CH_2023_1892",199,"N",NA,NA,NA,"N","D"
"CH_2023_1893",102,"Y","V2",NA,NA,"N","E"
"CH_2023_1893",116,"Y","V3+",NA,NA,"N","E"
"CH_2023_1893",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_1893",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1893",156,"Y","FG",NA,NA,"N","E"
"CH_2023_1893",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1893",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1893",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1894",102,"N",NA,NA,NA,"N",NA
"CH_2023_1894",116,"N",NA,NA,NA,"N",NA
"CH_2023_1894",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1894",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_1894",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_1894",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_1894",187,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_1894",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_1895",102,"Y","V3",NA,NA,"N","D"
"CH_2023_1895",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1895",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1895",142,"N",NA,NA,NA,"N","D"
"CH_2023_1895",156,"N",NA,NA,NA,"N","D"
"CH_2023_1895",171,"N",NA,NA,NA,"N","D"
"CH_2023_1895",187,"N",NA,NA,NA,"N","D"
"CH_2023_1895",199,"N",NA,NA,NA,"N","D"
"CH_2023_1896",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1896",116,"Y","V1",NA,NA,"N","E"
"CH_2023_1896",129,"Y","V2",NA,NA,"N","E"
"CH_2023_1896",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1896",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1896",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1896",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1896",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1897",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1897",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1897",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1897",142,"N",NA,NA,NA,"N","D"
"CH_2023_1897",156,"N",NA,NA,NA,"N","D"
"CH_2023_1897",171,"N",NA,NA,NA,"N","D"
"CH_2023_1897",187,"N",NA,NA,NA,"N","D"
"CH_2023_1897",199,"N",NA,NA,NA,"N","D"
"CH_2023_1898",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1898",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1898",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1898",142,"N",NA,NA,NA,"N","D"
"CH_2023_1898",156,"N",NA,NA,NA,"N","D"
"CH_2023_1898",171,"N",NA,NA,NA,"N","D"
"CH_2023_1898",187,"N",NA,NA,NA,"N","D"
"CH_2023_1898",199,"N",NA,NA,NA,"N","D"
"CH_2023_1899",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1899",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1899",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1899",142,"N",NA,NA,NA,"N","D"
"CH_2023_1899",156,"N",NA,NA,NA,"N","D"
"CH_2023_1899",171,"N",NA,NA,NA,"N","D"
"CH_2023_1899",187,"N",NA,NA,NA,"N","D"
"CH_2023_1899",199,"N",NA,NA,NA,"N","D"
"CH_2023_19",100,"Y","V2",NA,NA,"N","D"
"CH_2023_19",114,"Y","V1",NA,NA,"N","E"
"CH_2023_19",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_19",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_19",156,"Y","BS",NA,NA,"N","E"
"CH_2023_19",171,"Y","FG",NA,NA,"N","E"
"CH_2023_19",187,"Y","FG",NA,NA,"N","E"
"CH_2023_19",199,NA,NA,NA,NA,"Y","E"
"CH_2023_190",100,"Y","V1",NA,NA,"N","E"
"CH_2023_190",114,"Y","V2",NA,NA,"N","E"
"CH_2023_190",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_190",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_190",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_190",171,"Y","FP",NA,NA,"N","E"
"CH_2023_190",187,"Y","FG",NA,NA,"N","E"
"CH_2023_190",199,NA,NA,NA,NA,"Y","E"
"CH_2023_1900",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1900",116,"Y","V2",NA,NA,"N","E, FH"
"CH_2023_1900",129,"Y","V3",NA,NA,"N","E"
"CH_2023_1900",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1900",156,"Y","FG",NA,NA,"N","E"
"CH_2023_1900",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1900",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1900",199,"Y","FP",NA,NA,"N","E"
"CH_2023_1901",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1901",116,"Y","V2",NA,NA,"N","E"
"CH_2023_1901",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_1901",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1901",156,"Y","FG",NA,NA,"N","E"
"CH_2023_1901",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1901",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1901",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1902",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1902",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1902",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1902",142,"N",NA,NA,NA,"N","D"
"CH_2023_1902",156,"N",NA,NA,NA,"N","D"
"CH_2023_1902",171,"N",NA,NA,NA,"N","D"
"CH_2023_1902",187,"N",NA,NA,NA,"N","D"
"CH_2023_1902",199,"N",NA,NA,NA,"N","D"
"CH_2023_1903",102,"Y","V3",NA,NA,"N","D"
"CH_2023_1903",116,"Y","V0",NA,NA,"N","E"
"CH_2023_1903",129,"Y","V2",NA,NA,"N","E"
"CH_2023_1903",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1903",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1903",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1903",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1903",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1904",102,"Y","V3",NA,NA,"N","E"
"CH_2023_1904",116,"Y","V2",NA,NA,"N","E"
"CH_2023_1904",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_1904",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1904",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1904",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1904",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1904",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1905",102,"Y","V2",NA,NA,"N","E"
"CH_2023_1905",116,"Y","V2",NA,NA,"N","D, FH"
"CH_2023_1905",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1905",142,"N",NA,NA,NA,"N","D"
"CH_2023_1905",156,"N",NA,NA,NA,"N","D"
"CH_2023_1905",171,"N",NA,NA,NA,"N","D"
"CH_2023_1905",187,"N",NA,NA,NA,"N","D"
"CH_2023_1905",199,"N",NA,NA,NA,"N","D"
"CH_2023_1906",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1906",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1906",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1906",142,"N",NA,NA,NA,"N","D"
"CH_2023_1906",156,"N",NA,NA,NA,"N","D"
"CH_2023_1906",171,"N",NA,NA,NA,"N","D"
"CH_2023_1906",187,"N",NA,NA,NA,"N","D"
"CH_2023_1906",199,"N",NA,NA,NA,"N","D"
"CH_2023_1907",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1907",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1907",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1907",142,"N",NA,NA,NA,"N","D"
"CH_2023_1907",156,"N",NA,NA,NA,"N","D"
"CH_2023_1907",171,"N",NA,NA,NA,"N","D"
"CH_2023_1907",187,"N",NA,NA,NA,"N","D"
"CH_2023_1907",199,"N",NA,NA,NA,"N","D"
"CH_2023_1908",102,"Y","V1",NA,NA,"N","E"
"CH_2023_1908",116,"Y","V1",NA,NA,"N","E"
"CH_2023_1908",129,"Y","V2",NA,NA,"N","E"
"CH_2023_1908",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_1908",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_1908",171,"Y","FG",NA,NA,"N","E"
"CH_2023_1908",187,"Y","FG",NA,NA,"N","E"
"CH_2023_1908",199,"Y","FG",NA,NA,"N","E"
"CH_2023_1909",102,"Y","V2",NA,NA,"N","D"
"CH_2023_1909",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1909",129,"Y","V3+",NA,NA,"N","D"
"CH_2023_1909",142,"N",NA,NA,NA,"N","D"
"CH_2023_1909",156,"N",NA,NA,NA,"N","D"
"CH_2023_1909",171,"N",NA,NA,NA,"N","D"
"CH_2023_1909",187,"N",NA,NA,NA,"N","D"
"CH_2023_1909",199,"N",NA,NA,NA,"N","D"
"CH_2023_191",100,"Y","V1",NA,NA,"N","E"
"CH_2023_191",114,"Y","V1",NA,NA,"N","E"
"CH_2023_191",129,"Y","V2",NA,NA,"N","E"
"CH_2023_191",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_191",156,"Y","FG",NA,NA,"N","E"
"CH_2023_191",171,"Y","FG",NA,NA,"N","E"
"CH_2023_191",187,"Y","FP",NA,NA,"N","E"
"CH_2023_191",199,NA,NA,NA,NA,"Y","E"
"CH_2023_1910",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1910",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1910",129,"Y","V2",NA,NA,"N","D"
"CH_2023_1910",142,"N",NA,NA,NA,"N","D"
"CH_2023_1910",156,"N",NA,NA,NA,"N","D"
"CH_2023_1910",171,"N",NA,NA,NA,"N","D"
"CH_2023_1910",187,"N",NA,NA,NA,"N","D"
"CH_2023_1910",199,"N",NA,NA,NA,"N","D"
"CH_2023_1911",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1911",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1911",129,"Y","V3",NA,NA,"N","D"
"CH_2023_1911",142,"N",NA,NA,NA,"N","D"
"CH_2023_1911",156,"N",NA,NA,NA,"N","D"
"CH_2023_1911",171,"N",NA,NA,NA,"N","D"
"CH_2023_1911",187,"N",NA,NA,NA,"N","D"
"CH_2023_1911",199,"N",NA,NA,NA,"N","D"
"CH_2023_1912",102,"Y","V3",NA,NA,"N","D"
"CH_2023_1912",116,"Y","V2",NA,NA,"N","D"
"CH_2023_1912",129,"Y","V1",NA,NA,"N","D"
"CH_2023_1912",142,"N",NA,NA,NA,"N","D"
"CH_2023_1912",156,"N",NA,NA,NA,"N","D"
"CH_2023_1912",171,"N",NA,NA,NA,"N","D"
"CH_2023_1912",187,"N",NA,NA,NA,"N","D"
"CH_2023_1912",199,"N",NA,NA,NA,"N","D"
"CH_2023_1913",102,"Y","V0",NA,NA,"N","E"
"CH_2023_1913",116,"Y","V1",NA,NA,"N","E"
