"plantID","site","year","block","plot","x","y","genotype","growout","density","gravel"
"CH_2022_576","CH",2022,2,2,16,4,86,2020,"low","black"
"CH_2022_596","CH",2022,2,2,16,5,103,2020,"low","black"
"CH_2022_517","CH",2022,2,2,17,1,105,2020,"low","black"
"CH_2022_537","CH",2022,2,2,17,2,53,2020,"low","black"
"CH_2022_557","CH",2022,2,2,17,3,93,2021,"low","black"
"CH_2022_577","CH",2022,2,2,17,4,66,2020,"low","black"
"CH_2022_597","CH",2022,2,2,17,5,8,2020,"low","black"
"CH_2022_518","CH",2022,2,2,18,1,7,2020,"low","black"
"CH_2022_538","CH",2022,2,2,18,2,18,2020,"low","black"
"CH_2022_558","CH",2022,2,2,18,3,46,2020,"low","black"
"CH_2022_578","CH",2022,2,2,18,4,97,2020,"low","black"
"CH_2022_598","CH",2022,2,2,18,5,74,2020,"low","black"
"CH_2022_519","CH",2022,2,2,19,1,46,2020,"low","black"
"CH_2022_539","CH",2022,2,2,19,2,13,2020,"low","black"
"CH_2022_559","CH",2022,2,2,19,3,82,2020,"low","black"
"CH_2022_579","CH",2022,2,2,19,4,9,2020,"low","black"
"CH_2022_599","CH",2022,2,2,19,5,87,2021,"low","black"
"CH_2022_502","CH",2022,2,2,2,1,26,2020,"low","black"
"CH_2022_522","CH",2022,2,2,2,2,77,2020,"low","black"
"CH_2022_542","CH",2022,2,2,2,3,32,2020,"low","black"
"CH_2022_562","CH",2022,2,2,2,4,72,2020,"low","black"
"CH_2022_582","CH",2022,2,2,2,5,88,2020,"low","black"
"CH_2022_520","CH",2022,2,2,20,1,2,2020,"low","black"
"CH_2022_540","CH",2022,2,2,20,2,30,2020,"low","black"
"CH_2022_560","CH",2022,2,2,20,3,89,2020,"low","black"
"CH_2022_580","CH",2022,2,2,20,4,64,2020,"low","black"
"CH_2022_600","CH",2022,2,2,20,5,77,2020,"low","black"
"CH_2022_503","CH",2022,2,2,3,1,51,2020,"low","black"
"CH_2022_523","CH",2022,2,2,3,2,57,2020,"low","black"
"CH_2022_543","CH",2022,2,2,3,3,56,2020,"low","black"
"CH_2022_563","CH",2022,2,2,3,4,17,2020,"low","black"
"CH_2022_583","CH",2022,2,2,3,5,84,2020,"low","black"
"CH_2022_504","CH",2022,2,2,4,1,35,2020,"low","black"
"CH_2022_524","CH",2022,2,2,4,2,5,2020,"low","black"
"CH_2022_544","CH",2022,2,2,4,3,98,2021,"low","black"
"CH_2022_564","CH",2022,2,2,4,4,19,2020,"low","black"
"CH_2022_584","CH",2022,2,2,4,5,83,2020,"low","black"
"CH_2022_505","CH",2022,2,2,5,1,69,2020,"low","black"
"CH_2022_525","CH",2022,2,2,5,2,14,2020,"low","black"
"CH_2022_545","CH",2022,2,2,5,3,11,2020,"low","black"
"CH_2022_565","CH",2022,2,2,5,4,25,2020,"low","black"
"CH_2022_585","CH",2022,2,2,5,5,58,2020,"low","black"
"CH_2022_506","CH",2022,2,2,6,1,53,2020,"low","black"
"CH_2022_526","CH",2022,2,2,6,2,59,2020,"low","black"
"CH_2022_546","CH",2022,2,2,6,3,92,2020,"low","black"
"CH_2022_566","CH",2022,2,2,6,4,62,2020,"low","black"
"CH_2022_586","CH",2022,2,2,6,5,19,2020,"low","black"
"CH_2022_507","CH",2022,2,2,7,1,102,2020,"low","black"
"CH_2022_527","CH",2022,2,2,7,2,91,2020,"low","black"
"CH_2022_547","CH",2022,2,2,7,3,43,2020,"low","black"
"CH_2022_567","CH",2022,2,2,7,4,81,2020,"low","black"
"CH_2022_587","CH",2022,2,2,7,5,45,2020,"low","black"
"CH_2022_508","CH",2022,2,2,8,1,52,2020,"low","black"
"CH_2022_528","CH",2022,2,2,8,2,31,2020,"low","black"
"CH_2022_548","CH",2022,2,2,8,3,61,2020,"low","black"
"CH_2022_568","CH",2022,2,2,8,4,38,2021,"low","black"
"CH_2022_588","CH",2022,2,2,8,5,95,2021,"low","black"
"CH_2022_509","CH",2022,2,2,9,1,47,2020,"low","black"
"CH_2022_529","CH",2022,2,2,9,2,90,2020,"low","black"
"CH_2022_549","CH",2022,2,2,9,3,100,2020,"low","black"
"CH_2022_569","CH",2022,2,2,9,4,79,2020,"low","black"
"CH_2022_589","CH",2022,2,2,9,5,64,2020,"low","black"
"CH_2022_701","CH",2022,2,4,1,1,68,2020,"low","white"
"CH_2022_721","CH",2022,2,4,1,2,76,2020,"low","white"
"CH_2022_741","CH",2022,2,4,1,3,26,2020,"low","white"
"CH_2022_761","CH",2022,2,4,1,4,12,2020,"low","white"
"CH_2022_781","CH",2022,2,4,1,5,18,2020,"low","white"
"CH_2022_710","CH",2022,2,4,10,1,105,2020,"low","white"
"CH_2022_730","CH",2022,2,4,10,2,19,2020,"low","white"
"CH_2022_750","CH",2022,2,4,10,3,51,2020,"low","white"
"CH_2022_770","CH",2022,2,4,10,4,96,2020,"low","white"
"CH_2022_790","CH",2022,2,4,10,5,44,2020,"low","white"
"CH_2022_711","CH",2022,2,4,11,1,47,2020,"low","white"
"CH_2022_731","CH",2022,2,4,11,2,53,2020,"low","white"
"CH_2022_751","CH",2022,2,4,11,3,91,2020,"low","white"
"CH_2022_771","CH",2022,2,4,11,4,7,2020,"low","white"
"CH_2022_791","CH",2022,2,4,11,5,66,2020,"low","white"
"CH_2022_712","CH",2022,2,4,12,1,82,2020,"low","white"
"CH_2022_732","CH",2022,2,4,12,2,87,2021,"low","white"
"CH_2022_752","CH",2022,2,4,12,3,46,2020,"low","white"
"CH_2022_772","CH",2022,2,4,12,4,30,2020,"low","white"
"CH_2022_792","CH",2022,2,4,12,5,28,2020,"low","white"
"CH_2022_713","CH",2022,2,4,13,1,104,2020,"low","white"
"CH_2022_733","CH",2022,2,4,13,2,35,2020,"low","white"
"CH_2022_753","CH",2022,2,4,13,3,47,2020,"low","white"
"CH_2022_773","CH",2022,2,4,13,4,19,2020,"low","white"
"CH_2022_793","CH",2022,2,4,13,5,32,2020,"low","white"
"CH_2022_714","CH",2022,2,4,14,1,26,2020,"low","white"
"CH_2022_734","CH",2022,2,4,14,2,36,2020,"low","white"
"CH_2022_754","CH",2022,2,4,14,3,33,2020,"low","white"
"CH_2022_774","CH",2022,2,4,14,4,95,2020,"low","white"
"CH_2022_794","CH",2022,2,4,14,5,9,2020,"low","white"
"CH_2022_715","CH",2022,2,4,15,1,96,2020,"low","white"
"CH_2022_735","CH",2022,2,4,15,2,98,2021,"low","white"
"CH_2022_755","CH",2022,2,4,15,3,77,2020,"low","white"
"CH_2022_775","CH",2022,2,4,15,4,5,2020,"low","white"
"CH_2022_795","CH",2022,2,4,15,5,60,2020,"low","white"
"CH_2022_716","CH",2022,2,4,16,1,54,2020,"low","white"
"CH_2022_736","CH",2022,2,4,16,2,39,2020,"low","white"
"CH_2022_756","CH",2022,2,4,16,3,84,2020,"low","white"
"CH_2022_776","CH",2022,2,4,16,4,100,2020,"low","white"
"CH_2022_796","CH",2022,2,4,16,5,24,2020,"low","white"
"CH_2022_717","CH",2022,2,4,17,1,57,2020,"low","white"
"CH_2022_737","CH",2022,2,4,17,2,92,2020,"low","white"
"CH_2022_757","CH",2022,2,4,17,3,74,2020,"low","white"
"CH_2022_777","CH",2022,2,4,17,4,97,2020,"low","white"
"CH_2022_797","CH",2022,2,4,17,5,46,2020,"low","white"
"CH_2022_718","CH",2022,2,4,18,1,102,2020,"low","white"
"CH_2022_738","CH",2022,2,4,18,2,93,2021,"low","white"
"CH_2022_758","CH",2022,2,4,18,3,65,2020,"low","white"
"CH_2022_778","CH",2022,2,4,18,4,18,2020,"low","white"
"CH_2022_798","CH",2022,2,4,18,5,31,2020,"low","white"
"CH_2022_719","CH",2022,2,4,19,1,8,2020,"low","white"
"CH_2022_739","CH",2022,2,4,19,2,103,2020,"low","white"
"CH_2022_759","CH",2022,2,4,19,3,14,2020,"low","white"
"CH_2022_779","CH",2022,2,4,19,4,37,2020,"low","white"
"CH_2022_799","CH",2022,2,4,19,5,64,2020,"low","white"
"CH_2022_702","CH",2022,2,4,2,1,66,2020,"low","white"
"CH_2022_722","CH",2022,2,4,2,2,56,2020,"low","white"
"CH_2022_742","CH",2022,2,4,2,3,33,2020,"low","white"
"CH_2022_762","CH",2022,2,4,2,4,73,2020,"low","white"
"CH_2022_782","CH",2022,2,4,2,5,59,2020,"low","white"
"CH_2022_720","CH",2022,2,4,20,1,81,2020,"low","white"
"CH_2022_740","CH",2022,2,4,20,2,29,2020,"low","white"
"CH_2022_760","CH",2022,2,4,20,3,45,2020,"low","white"
"CH_2022_780","CH",2022,2,4,20,4,90,2020,"low","white"
"CH_2022_800","CH",2022,2,4,20,5,64,2020,"low","white"
"CH_2022_703","CH",2022,2,4,3,1,77,2020,"low","white"
"CH_2022_723","CH",2022,2,4,3,2,62,2020,"low","white"
"CH_2022_743","CH",2022,2,4,3,3,72,2020,"low","white"
"CH_2022_763","CH",2022,2,4,3,4,63,2020,"low","white"
"CH_2022_783","CH",2022,2,4,3,5,34,2020,"low","white"
"CH_2022_704","CH",2022,2,4,4,1,43,2020,"low","white"
"CH_2022_724","CH",2022,2,4,4,2,58,2020,"low","white"
"CH_2022_744","CH",2022,2,4,4,3,13,2020,"low","white"
"CH_2022_764","CH",2022,2,4,4,4,71,2020,"low","white"
"CH_2022_784","CH",2022,2,4,4,5,75,2020,"low","white"
"CH_2022_705","CH",2022,2,4,5,1,8,2020,"low","white"
"CH_2022_725","CH",2022,2,4,5,2,14,2020,"low","white"
"CH_2022_745","CH",2022,2,4,5,3,5,2020,"low","white"
"CH_2022_765","CH",2022,2,4,5,4,86,2021,"low","white"
"CH_2022_785","CH",2022,2,4,5,5,88,2021,"low","white"
"CH_2022_706","CH",2022,2,4,6,1,55,2020,"low","white"
"CH_2022_726","CH",2022,2,4,6,2,79,2020,"low","white"
"CH_2022_746","CH",2022,2,4,6,3,6,2020,"low","white"
"CH_2022_766","CH",2022,2,4,6,4,25,2020,"low","white"
"CH_2022_786","CH",2022,2,4,6,5,46,2020,"low","white"
"CH_2022_707","CH",2022,2,4,7,1,1,2020,"low","white"
"CH_2022_727","CH",2022,2,4,7,2,101,2020,"low","white"
"CH_2022_747","CH",2022,2,4,7,3,61,2020,"low","white"
"CH_2022_767","CH",2022,2,4,7,4,93,2020,"low","white"
"CH_2022_787","CH",2022,2,4,7,5,83,2020,"low","white"
"CH_2022_708","CH",2022,2,4,8,1,49,2020,"low","white"
"CH_2022_728","CH",2022,2,4,8,2,53,2020,"low","white"
"CH_2022_748","CH",2022,2,4,8,3,38,2021,"low","white"
"CH_2022_768","CH",2022,2,4,8,4,69,2020,"low","white"
"CH_2022_788","CH",2022,2,4,8,5,17,2020,"low","white"
"CH_2022_709","CH",2022,2,4,9,1,2,2020,"low","white"
"CH_2022_729","CH",2022,2,4,9,2,11,2020,"low","white"
"CH_2022_749","CH",2022,2,4,9,3,52,2020,"low","white"
"CH_2022_769","CH",2022,2,4,9,4,89,2020,"low","white"
"CH_2022_789","CH",2022,2,4,9,5,42,2021,"low","white"
"CH_2022_801","CH",2022,3,1,1,1,49,2020,"high","black"
"CH_2022_891","CH",2022,3,1,1,10,28,2020,"high","black"
"CH_2022_811","CH",2022,3,1,1,2,57,2020,"high","black"
"CH_2022_821","CH",2022,3,1,1,3,73,2020,"high","black"
"CH_2022_831","CH",2022,3,1,1,4,6,2020,"high","black"
"CH_2022_841","CH",2022,3,1,1,5,93,2021,"high","black"
"CH_2022_851","CH",2022,3,1,1,6,33,2020,"high","black"
"CH_2022_861","CH",2022,3,1,1,7,97,2021,"high","black"
"CH_2022_871","CH",2022,3,1,1,8,35,2020,"high","black"
"CH_2022_881","CH",2022,3,1,1,9,96,2020,"high","black"
"CH_2022_810","CH",2022,3,1,10,1,104,2020,"high","black"
"CH_2022_900","CH",2022,3,1,10,10,14,2020,"high","black"
"CH_2022_820","CH",2022,3,1,10,2,97,2021,"high","black"
"CH_2022_830","CH",2022,3,1,10,3,54,2020,"high","black"
"CH_2022_840","CH",2022,3,1,10,4,37,2020,"high","black"
"CH_2022_850","CH",2022,3,1,10,5,74,2020,"high","black"
"CH_2022_860","CH",2022,3,1,10,6,75,2020,"high","black"
"CH_2022_870","CH",2022,3,1,10,7,72,2020,"high","black"
"CH_2022_880","CH",2022,3,1,10,8,45,2020,"high","black"
"CH_2022_890","CH",2022,3,1,10,9,36,2020,"high","black"
"CH_2022_802","CH",2022,3,1,2,1,7,2020,"high","black"
"CH_2022_892","CH",2022,3,1,2,10,98,2020,"high","black"
"CH_2022_812","CH",2022,3,1,2,2,92,2020,"high","black"
"CH_2022_822","CH",2022,3,1,2,3,91,2020,"high","black"
"CH_2022_832","CH",2022,3,1,2,4,19,2020,"high","black"
"CH_2022_842","CH",2022,3,1,2,5,46,2020,"high","black"
"CH_2022_852","CH",2022,3,1,2,6,93,2021,"high","black"
"CH_2022_862","CH",2022,3,1,2,7,100,2020,"high","black"
"CH_2022_872","CH",2022,3,1,2,8,58,2020,"high","black"
"CH_2022_882","CH",2022,3,1,2,9,9,2020,"high","black"
"CH_2022_803","CH",2022,3,1,3,1,68,2020,"high","black"
"CH_2022_893","CH",2022,3,1,3,10,5,2020,"high","black"
"CH_2022_813","CH",2022,3,1,3,2,52,2020,"high","black"
"CH_2022_823","CH",2022,3,1,3,3,105,2021,"high","black"
"CH_2022_833","CH",2022,3,1,3,4,52,2020,"high","black"
"CH_2022_843","CH",2022,3,1,3,5,31,2020,"high","black"
"CH_2022_853","CH",2022,3,1,3,6,84,2021,"high","black"
"CH_2022_863","CH",2022,3,1,3,7,53,2020,"high","black"
"CH_2022_873","CH",2022,3,1,3,8,11,2020,"high","black"
"CH_2022_883","CH",2022,3,1,3,9,8,2020,"high","black"
"CH_2022_804","CH",2022,3,1,4,1,36,2020,"high","black"
"CH_2022_894","CH",2022,3,1,4,10,2,2020,"high","black"
"CH_2022_814","CH",2022,3,1,4,2,43,2020,"high","black"
"CH_2022_824","CH",2022,3,1,4,3,44,2020,"high","black"
"CH_2022_834","CH",2022,3,1,4,4,13,2020,"high","black"
"CH_2022_844","CH",2022,3,1,4,5,29,2020,"high","black"
"CH_2022_854","CH",2022,3,1,4,6,64,2020,"high","black"
"CH_2022_864","CH",2022,3,1,4,7,39,2020,"high","black"
"CH_2022_874","CH",2022,3,1,4,8,79,2020,"high","black"
"CH_2022_884","CH",2022,3,1,4,9,60,2021,"high","black"
"CH_2022_805","CH",2022,3,1,5,1,69,2020,"high","black"
"CH_2022_895","CH",2022,3,1,5,10,82,2020,"high","black"
"CH_2022_815","CH",2022,3,1,5,2,26,2020,"high","black"
"CH_2022_825","CH",2022,3,1,5,3,86,2021,"high","black"
"CH_2022_835","CH",2022,3,1,5,4,77,2020,"high","black"
"CH_2022_845","CH",2022,3,1,5,5,55,2020,"high","black"
"CH_2022_855","CH",2022,3,1,5,6,103,2020,"high","black"
"CH_2022_865","CH",2022,3,1,5,7,18,2020,"high","black"
"CH_2022_875","CH",2022,3,1,5,8,13,2020,"high","black"
"CH_2022_885","CH",2022,3,1,5,9,32,2020,"high","black"
"CH_2022_806","CH",2022,3,1,6,1,31,2020,"high","black"
"CH_2022_896","CH",2022,3,1,6,10,34,2020,"high","black"
"CH_2022_816","CH",2022,3,1,6,2,88,2020,"high","black"
"CH_2022_826","CH",2022,3,1,6,3,86,2020,"high","black"
"CH_2022_836","CH",2022,3,1,6,4,83,2020,"high","black"
"CH_2022_846","CH",2022,3,1,6,5,81,2020,"high","black"
"CH_2022_856","CH",2022,3,1,6,6,24,2020,"high","black"
"CH_2022_866","CH",2022,3,1,6,7,95,2020,"high","black"
"CH_2022_876","CH",2022,3,1,6,8,37,2020,"high","black"
"CH_2022_886","CH",2022,3,1,6,9,89,2020,"high","black"
"CH_2022_807","CH",2022,3,1,7,1,69,2020,"high","black"
"CH_2022_897","CH",2022,3,1,7,10,25,2020,"high","black"
"CH_2022_817","CH",2022,3,1,7,2,42,2020,"high","black"
"CH_2022_827","CH",2022,3,1,7,3,59,2020,"high","black"
"CH_2022_837","CH",2022,3,1,7,4,56,2020,"high","black"
"CH_2022_847","CH",2022,3,1,7,5,90,2020,"high","black"
"CH_2022_857","CH",2022,3,1,7,6,30,2020,"high","black"
"CH_2022_867","CH",2022,3,1,7,7,102,2020,"high","black"
"CH_2022_877","CH",2022,3,1,7,8,51,2020,"high","black"
"CH_2022_887","CH",2022,3,1,7,9,14,2020,"high","black"
"CH_2022_808","CH",2022,3,1,8,1,62,2020,"high","black"
"CH_2022_898","CH",2022,3,1,8,10,38,2021,"high","black"
"CH_2022_818","CH",2022,3,1,8,2,47,2020,"high","black"
"CH_2022_828","CH",2022,3,1,8,3,101,2020,"high","black"
"CH_2022_838","CH",2022,3,1,8,4,65,2020,"high","black"
"CH_2022_848","CH",2022,3,1,8,5,73,2020,"high","black"
"CH_2022_858","CH",2022,3,1,8,6,24,2020,"high","black"
"CH_2022_868","CH",2022,3,1,8,7,87,2021,"high","black"
"CH_2022_878","CH",2022,3,1,8,8,61,2020,"high","black"
"CH_2022_888","CH",2022,3,1,8,9,65,2020,"high","black"
"CH_2022_809","CH",2022,3,1,9,1,17,2020,"high","black"
"CH_2022_899","CH",2022,3,1,9,10,18,2020,"high","black"
"CH_2022_819","CH",2022,3,1,9,2,12,2020,"high","black"
"CH_2022_829","CH",2022,3,1,9,3,76,2020,"high","black"
"CH_2022_839","CH",2022,3,1,9,4,44,2020,"high","black"
"CH_2022_849","CH",2022,3,1,9,5,66,2020,"high","black"
"CH_2022_859","CH",2022,3,1,9,6,1,2020,"high","black"
"CH_2022_869","CH",2022,3,1,9,7,71,2020,"high","black"
"CH_2022_879","CH",2022,3,1,9,8,63,2020,"high","black"
"CH_2022_889","CH",2022,3,1,9,9,63,2020,"high","black"
"CH_2022_1001","CH",2022,3,3,1,1,68,2020,"high","white"
"CH_2022_1091","CH",2022,3,3,1,10,43,2020,"high","white"
"CH_2022_1011","CH",2022,3,3,1,2,62,2020,"high","white"
"CH_2022_1021","CH",2022,3,3,1,3,60,2020,"high","white"
"CH_2022_1031","CH",2022,3,3,1,4,73,2020,"high","white"
"CH_2022_1041","CH",2022,3,3,1,5,74,2020,"high","white"
"CH_2022_1051","CH",2022,3,3,1,6,63,2020,"high","white"
"CH_2022_1061","CH",2022,3,3,1,7,28,2020,"high","white"
"CH_2022_1071","CH",2022,3,3,1,8,13,2020,"high","white"
"CH_2022_1081","CH",2022,3,3,1,9,95,2021,"high","white"
"CH_2022_1010","CH",2022,3,3,10,1,91,2020,"high","white"
"CH_2022_1100","CH",2022,3,3,10,10,69,2020,"high","white"
"CH_2022_1020","CH",2022,3,3,10,2,81,2020,"high","white"
"CH_2022_1030","CH",2022,3,3,10,3,93,2021,"high","white"
"CH_2022_1040","CH",2022,3,3,10,4,89,2020,"high","white"
"CH_2022_1050","CH",2022,3,3,10,5,26,2020,"high","white"
"CH_2022_1060","CH",2022,3,3,10,6,17,2020,"high","white"
"CH_2022_1070","CH",2022,3,3,10,7,71,2020,"high","white"
"CH_2022_1080","CH",2022,3,3,10,8,63,2020,"high","white"
"CH_2022_1090","CH",2022,3,3,10,9,73,2020,"high","white"
"CH_2022_1002","CH",2022,3,3,2,1,44,2020,"high","white"
"CH_2022_1092","CH",2022,3,3,2,10,105,2021,"high","white"
"CH_2022_1012","CH",2022,3,3,2,2,11,2020,"high","white"
"CH_2022_1022","CH",2022,3,3,2,3,18,2020,"high","white"
"CH_2022_1032","CH",2022,3,3,2,4,36,2020,"high","white"
"CH_2022_1042","CH",2022,3,3,2,5,13,2020,"high","white"
"CH_2022_1052","CH",2022,3,3,2,6,31,2020,"high","white"
"CH_2022_1062","CH",2022,3,3,2,7,46,2020,"high","white"
"CH_2022_1072","CH",2022,3,3,2,8,42,2021,"high","white"
"CH_2022_1082","CH",2022,3,3,2,9,72,2020,"high","white"
"CH_2022_1003","CH",2022,3,3,3,1,65,2020,"high","white"
"CH_2022_1093","CH",2022,3,3,3,10,44,2020,"high","white"
"CH_2022_1013","CH",2022,3,3,3,2,97,2020,"high","white"
"CH_2022_1023","CH",2022,3,3,3,3,83,2020,"high","white"
"CH_2022_1033","CH",2022,3,3,3,4,52,2020,"high","white"
"CH_2022_1043","CH",2022,3,3,3,5,101,2020,"high","white"
"CH_2022_1053","CH",2022,3,3,3,6,79,2020,"high","white"
"CH_2022_1063","CH",2022,3,3,3,7,88,2021,"high","white"
"CH_2022_1073","CH",2022,3,3,3,8,12,2020,"high","white"
"CH_2022_1083","CH",2022,3,3,3,9,98,2021,"high","white"
"CH_2022_1004","CH",2022,3,3,4,1,75,2020,"high","white"
"CH_2022_1094","CH",2022,3,3,4,10,76,2020,"high","white"
"CH_2022_1014","CH",2022,3,3,4,2,54,2020,"high","white"
"CH_2022_1024","CH",2022,3,3,4,3,96,2020,"high","white"
"CH_2022_1034","CH",2022,3,3,4,4,6,2020,"high","white"
"CH_2022_1044","CH",2022,3,3,4,5,39,2020,"high","white"
"CH_2022_1054","CH",2022,3,3,4,6,32,2020,"high","white"
"CH_2022_1064","CH",2022,3,3,4,7,37,2020,"high","white"
"CH_2022_1074","CH",2022,3,3,4,8,104,2020,"high","white"
"CH_2022_1084","CH",2022,3,3,4,9,52,2020,"high","white"
"CH_2022_1005","CH",2022,3,3,5,1,64,2020,"high","white"
"CH_2022_1095","CH",2022,3,3,5,10,59,2020,"high","white"
"CH_2022_1015","CH",2022,3,3,5,2,86,2021,"high","white"
"CH_2022_1025","CH",2022,3,3,5,3,24,2020,"high","white"
"CH_2022_1035","CH",2022,3,3,5,4,53,2020,"high","white"
"CH_2022_1045","CH",2022,3,3,5,5,51,2020,"high","white"
"CH_2022_1055","CH",2022,3,3,5,6,36,2020,"high","white"
"CH_2022_1065","CH",2022,3,3,5,7,2,2020,"high","white"
"CH_2022_1075","CH",2022,3,3,5,8,55,2020,"high","white"
"CH_2022_1085","CH",2022,3,3,5,9,14,2020,"high","white"
"CH_2022_1006","CH",2022,3,3,6,1,58,2020,"high","white"
"CH_2022_1096","CH",2022,3,3,6,10,93,2020,"high","white"
"CH_2022_1016","CH",2022,3,3,6,2,30,2020,"high","white"
"CH_2022_1026","CH",2022,3,3,6,3,5,2020,"high","white"
"CH_2022_1036","CH",2022,3,3,6,4,14,2020,"high","white"
"CH_2022_1046","CH",2022,3,3,6,5,84,2020,"high","white"
"CH_2022_1056","CH",2022,3,3,6,6,47,2020,"high","white"
"CH_2022_1066","CH",2022,3,3,6,7,8,2020,"high","white"
"CH_2022_1076","CH",2022,3,3,6,8,103,2020,"high","white"
"CH_2022_1086","CH",2022,3,3,6,9,61,2020,"high","white"
"CH_2022_1007","CH",2022,3,3,7,1,31,2020,"high","white"
"CH_2022_1097","CH",2022,3,3,7,10,7,2020,"high","white"
"CH_2022_1017","CH",2022,3,3,7,2,33,2020,"high","white"
"CH_2022_1027","CH",2022,3,3,7,3,102,2020,"high","white"
"CH_2022_1037","CH",2022,3,3,7,4,9,2020,"high","white"
"CH_2022_1047","CH",2022,3,3,7,5,37,2020,"high","white"
"CH_2022_1057","CH",2022,3,3,7,6,35,2020,"high","white"
"CH_2022_1067","CH",2022,3,3,7,7,38,2021,"high","white"
"CH_2022_1077","CH",2022,3,3,7,8,56,2020,"high","white"
"CH_2022_1087","CH",2022,3,3,7,9,57,2020,"high","white"
"CH_2022_1008","CH",2022,3,3,8,1,49,2020,"high","white"
"CH_2022_1098","CH",2022,3,3,8,10,18,2020,"high","white"
"CH_2022_1018","CH",2022,3,3,8,2,100,2020,"high","white"
"CH_2022_1028","CH",2022,3,3,8,3,1,2020,"high","white"
"CH_2022_1038","CH",2022,3,3,8,4,24,2020,"high","white"
"CH_2022_1048","CH",2022,3,3,8,5,97,2021,"high","white"
"CH_2022_1058","CH",2022,3,3,8,6,86,2020,"high","white"
"CH_2022_1068","CH",2022,3,3,8,7,19,2020,"high","white"
"CH_2022_1078","CH",2022,3,3,8,8,77,2020,"high","white"
"CH_2022_1088","CH",2022,3,3,8,9,34,2020,"high","white"
"CH_2022_1009","CH",2022,3,3,9,1,69,2020,"high","white"
"CH_2022_1099","CH",2022,3,3,9,10,82,2020,"high","white"
"CH_2022_1019","CH",2022,3,3,9,2,92,2020,"high","white"
"CH_2022_1029","CH",2022,3,3,9,3,87,2021,"high","white"
"CH_2022_1039","CH",2022,3,3,9,4,45,2020,"high","white"
"CH_2022_1049","CH",2022,3,3,9,5,66,2020,"high","white"
"CH_2022_1059","CH",2022,3,3,9,6,29,2020,"high","white"
"CH_2022_1069","CH",2022,3,3,9,7,25,2020,"high","white"
"CH_2022_1079","CH",2022,3,3,9,8,90,2020,"high","white"
"CH_2022_1089","CH",2022,3,3,9,9,65,2020,"high","white"
"CH_2022_901","CH",2022,3,2,1,1,1,2020,"low","black"
"CH_2022_921","CH",2022,3,2,1,2,14,2020,"low","black"
"CH_2022_941","CH",2022,3,2,1,3,65,2020,"low","black"
"CH_2022_961","CH",2022,3,2,1,4,66,2020,"low","black"
"CH_2022_981","CH",2022,3,2,1,5,14,2020,"low","black"
"CH_2022_910","CH",2022,3,2,10,1,62,2020,"low","black"
"CH_2022_930","CH",2022,3,2,10,2,54,2020,"low","black"
"CH_2022_950","CH",2022,3,2,10,3,33,2020,"low","black"
"CH_2022_970","CH",2022,3,2,10,4,89,2020,"low","black"
"CH_2022_990","CH",2022,3,2,10,5,56,2020,"low","black"
"CH_2022_911","CH",2022,3,2,11,1,52,2020,"low","black"
"CH_2022_931","CH",2022,3,2,11,2,11,2020,"low","black"
"CH_2022_951","CH",2022,3,2,11,3,32,2020,"low","black"
"CH_2022_971","CH",2022,3,2,11,4,91,2020,"low","black"
"CH_2022_991","CH",2022,3,2,11,5,88,2021,"low","black"
"CH_2022_912","CH",2022,3,2,12,1,18,2020,"low","black"
"CH_2022_932","CH",2022,3,2,12,2,75,2020,"low","black"
"CH_2022_952","CH",2022,3,2,12,3,64,2020,"low","black"
"CH_2022_972","CH",2022,3,2,12,4,63,2020,"low","black"
"CH_2022_992","CH",2022,3,2,12,5,31,2020,"low","black"
"CH_2022_913","CH",2022,3,2,13,1,7,2020,"low","black"
"CH_2022_933","CH",2022,3,2,13,2,46,2020,"low","black"
"CH_2022_953","CH",2022,3,2,13,3,100,2020,"low","black"
"CH_2022_973","CH",2022,3,2,13,4,37,2020,"low","black"
"CH_2022_993","CH",2022,3,2,13,5,69,2020,"low","black"
"CH_2022_914","CH",2022,3,2,14,1,8,2020,"low","black"
"CH_2022_934","CH",2022,3,2,14,2,93,2021,"low","black"
"CH_2022_954","CH",2022,3,2,14,3,60,2020,"low","black"
"CH_2022_974","CH",2022,3,2,14,4,65,2020,"low","black"
"CH_2022_994","CH",2022,3,2,14,5,36,2020,"low","black"
"CH_2022_915","CH",2022,3,2,15,1,29,2020,"low","black"
"CH_2022_935","CH",2022,3,2,15,2,2,2020,"low","black"
"CH_2022_955","CH",2022,3,2,15,3,47,2020,"low","black"
"CH_2022_975","CH",2022,3,2,15,4,57,2020,"low","black"
"CH_2022_995","CH",2022,3,2,15,5,26,2020,"low","black"
"CH_2022_916","CH",2022,3,2,16,1,52,2020,"low","black"
"CH_2022_936","CH",2022,3,2,16,2,68,2020,"low","black"
"CH_2022_956","CH",2022,3,2,16,3,12,2020,"low","black"
"CH_2022_976","CH",2022,3,2,16,4,39,2020,"low","black"
"CH_2022_996","CH",2022,3,2,16,5,34,2020,"low","black"
"CH_2022_917","CH",2022,3,2,17,1,13,2021,"low","black"
"CH_2022_937","CH",2022,3,2,17,2,86,2020,"low","black"
"CH_2022_957","CH",2022,3,2,17,3,83,2020,"low","black"
"CH_2022_977","CH",2022,3,2,17,4,24,2020,"low","black"
"CH_2022_997","CH",2022,3,2,17,5,19,2020,"low","black"
