"plantID","jday","live","v","length_mm","herbivory","frost_heave","harvested","notes"
"BA2022_6097",97,"N","NA",NA,"N","N","N",""
"BA2022_6097",116,"N","NA",NA,"N","N","N",""
"BA2022_6097",132,"N","NA",NA,"N","N","N",""
"BA2022_6097",143,"N","NA",NA,"N","N","N",""
"BA2022_6097",158,"N","NA",NA,"N","N","N",""
"BA2022_6098",-21,"Y","V0",5,"N","N","N",""
"BA2022_6098",97,"Y","V3",25,"N","N","N",""
"BA2022_6098",116,"Y","V3",24,"N","N","N",""
"BA2022_6098",143,"Y","BS",NA,"N","N","N",""
"BA2022_6099",-21,"Y","V0",5,"N","N","N",""
"BA2022_6099",97,"N","NA",NA,"N","N","N",""
"BA2022_6099",116,"N","NA",NA,"N","N","N",""
"BA2022_6100",-21,"Y","V0",22,"N","N","N",""
"BA2022_6100",97,"Y","V3",47,"N","N","N",""
"BA2022_6100",116,"Y","V3+",41,"N","N","N",""
"BA2022_6100",132,"Y","V3",45,"N","N","N",""
"BA2022_6101",-21,"N","NA",NA,"N","N","N","Missing stick"
"BA2022_6101",97,"N","NA",NA,"N","N","N",""
"BA2022_6101",116,"N","NA",NA,"N","N","N",""
"BA2022_6101",132,"N","NA",NA,"N","N","N",""
"BA2022_6101",143,"N","NA",NA,"N","N","N",""
"BA2022_6101",158,"N","NA",NA,"N","N","N",""
"BA2022_6102",-21,"N","NA",NA,"N","N","N",""
"BA2022_6102",97,"N","NA",NA,"N","N","N",""
"BA2022_6102",116,"N","NA",NA,"N","N","N",""
"BA2022_6102",132,"N","NA",NA,"N","N","N",""
"BA2022_6102",143,"N","NA",NA,"N","N","N",""
"BA2022_6102",158,"N","NA",NA,"N","N","N",""
"BA2022_6103",-21,"N","NA",NA,"N","N","N",""
"BA2022_6103",97,"Y","V1",14,"N","N","N",""
"BA2022_6103",116,"Y","V0",22,"N","N","N",""
"BA2022_6103",132,"Y","V1",24,"N","N","N",""
"BA2022_6103",143,"Y","V2",NA,"N","N","N",""
"BA2022_6103",158,"Y","BS",NA,"N","N","N",""
"BA2022_6103",188,"Y","FB",84,"N","N","N",""
"BA2022_6104",-21,"N","NA",NA,"N","N","N",""
"BA2022_6104",97,"Y","V1",16,"N","N","N",""
"BA2022_6104",116,"N","NA",NA,"N","N","N",""
"BA2022_6104",132,"N","NA",NA,"N","N","N",""
"BA2022_6104",143,"N","NA",NA,"N","N","N",""
"BA2022_6104",158,"N","NA",NA,"N","N","N",""
"BA2022_6105",-21,"N","NA",NA,"N","N","N",""
"BA2022_6105",97,"N","NA",NA,"N","N","N",""
"BA2022_6105",116,"N","NA",NA,"N","N","N",""
"BA2022_6105",132,"N","NA",NA,"N","N","N",""
"BA2022_6105",143,"N","NA",NA,"N","N","N",""
"BA2022_6105",158,"N","NA",NA,"N","N","N",""
"BA2022_6106",-21,"N","NA",NA,"N","N","N",""
"BA2022_6106",97,"N","NA",NA,"N","N","N",""
"BA2022_6106",116,"N","NA",NA,"N","N","N",""
"BA2022_6106",132,"N","NA",NA,"N","N","N",""
"BA2022_6106",143,"N","NA",NA,"N","N","N",""
"BA2022_6106",158,"N","NA",NA,"N","N","N",""
"BA2022_6107",-21,"N","NA",NA,"N","N","N",""
"BA2022_6107",97,"N","NA",NA,"N","N","N",""
"BA2022_6107",116,"N","NA",NA,"N","N","N",""
"BA2022_6107",132,"N","NA",NA,"N","N","N",""
"BA2022_6107",143,"N","NA",NA,"N","N","N",""
"BA2022_6107",158,"N","NA",NA,"N","N","N",""
"BA2022_6108",-21,"N","NA",NA,"N","N","N",""
"BA2022_6108",97,"N","NA",NA,"N","N","N",""
"BA2022_6108",116,"N","NA",NA,"N","N","N",""
"BA2022_6108",132,"N","NA",NA,"N","N","N",""
"BA2022_6108",143,"N","NA",NA,"N","N","N",""
"BA2022_6108",158,"N","NA",NA,"N","N","N",""
"BA2022_6109",-21,"N","NA",NA,"N","N","N",""
"BA2022_6109",97,"N","NA",NA,"N","N","N",""
"BA2022_6109",116,"N","NA",NA,"N","N","N",""
"BA2022_6109",132,"N","NA",NA,"N","N","N",""
"BA2022_6109",143,"N","NA",NA,"N","N","N",""
"BA2022_6109",158,"N","NA",NA,"N","N","N",""
"BA2022_6110",-21,"Y","V0",10,"N","N","N","Illegible note"
"BA2022_6111",-21,"N","NA",NA,"N","N","N",""
"BA2022_6111",97,"N","NA",NA,"N","N","N",""
"BA2022_6111",116,"N","NA",NA,"N","N","N",""
"BA2022_6111",132,"N","NA",NA,"N","N","N",""
"BA2022_6111",143,"N","NA",NA,"N","N","N",""
"BA2022_6111",158,"N","NA",NA,"N","N","N",""
"BA2022_6112",-21,"N","NA",NA,"N","N","N",""
"BA2022_6112",97,"N","NA",NA,"N","N","N",""
"BA2022_6112",116,"N","NA",NA,"N","N","N",""
"BA2022_6112",132,"N","NA",NA,"N","N","N",""
"BA2022_6112",143,"N","NA",NA,"N","N","N",""
"BA2022_6112",158,"N","NA",NA,"N","N","N",""
"BA2022_6113",-21,"N","NA",NA,"N","N","N",""
"BA2022_6113",97,"Y","V1",14,"N","N","N",""
"BA2022_6113",116,"Y","V3",27,"N","N","N",""
"BA2022_6113",132,"Y","V3",41,"N","N","N",""
"BA2022_6113",143,"Y","V3",NA,"N","N","N",""
"BA2022_6113",158,"Y","BS",NA,"N","N","N",""
"BA2022_6113",188,"Y","V3+",144,"N","N","N",""
"BA2022_6114",-21,"N","NA",NA,"N","N","N",""
"BA2022_6114",97,"N","NA",NA,"N","N","N",""
"BA2022_6114",116,"N","NA",NA,"N","N","N",""
"BA2022_6114",132,"N","NA",NA,"N","N","N",""
"BA2022_6114",143,"N","NA",NA,"N","N","N",""
"BA2022_6114",158,"N","NA",NA,"N","N","N",""
"BA2022_6115",-21,"N","NA",NA,"N","N","N",""
"BA2022_6115",97,"N","NA",NA,"N","N","N",""
"BA2022_6115",116,"N","NA",NA,"N","N","N",""
"BA2022_6115",132,"N","NA",NA,"N","N","N",""
"BA2022_6115",143,"N","NA",NA,"N","N","N",""
"BA2022_6115",158,"N","NA",NA,"N","N","N",""
"BA2022_6116",-21,"N","NA",NA,"N","N","N",""
"BA2022_6116",97,"N","NA",NA,"N","N","N",""
"BA2022_6116",116,"N","NA",NA,"N","N","N",""
"BA2022_6116",132,"N","NA",NA,"N","N","N",""
"BA2022_6116",143,"N","NA",NA,"N","N","N",""
"BA2022_6116",158,"N","NA",NA,"N","N","N",""
"BA2022_6117",-21,"N","NA",NA,"N","N","N",""
"BA2022_6117",97,"Y","V2",19,"N","N","N",""
"BA2022_6117",116,"Y","V1",26,"N","N","N",""
"BA2022_6117",132,"Y","V2",25,"N","N","N",""
"BA2022_6117",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6117",158,"Y","FG",NA,"N","N","N",""
"BA2022_6117",181,"Y","NA",46,"N","N","N",""
"BA2022_6118",-21,"N","NA",NA,"N","N","N",""
"BA2022_6118",97,"Y","V3",21,"N","N","N",""
"BA2022_6118",116,"Y","V3",18,"N","N","N",""
"BA2022_6118",132,"Y","V3",29,"N","N","N",""
"BA2022_6118",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6118",158,"Y","BS",NA,"N","N","N",""
"BA2022_6119",-21,"N","NA",NA,"N","N","N",""
"BA2022_6119",97,"N","NA",NA,"N","N","N",""
"BA2022_6119",116,"N","NA",NA,"N","N","N",""
"BA2022_6119",132,"N","NA",NA,"N","N","N",""
"BA2022_6119",143,"N","NA",NA,"N","N","N",""
"BA2022_6119",158,"N","NA",NA,"N","N","N",""
"BA2022_6120",-21,"N","NA",NA,"N","N","N",""
"BA2022_6120",97,"N","NA",NA,"N","N","N",""
"BA2022_6120",116,"N","NA",NA,"N","N","N",""
"BA2022_6120",132,"N","NA",NA,"N","N","N",""
"BA2022_6120",143,"N","NA",NA,"N","N","N",""
"BA2022_6120",158,"N","NA",NA,"N","N","N",""
"BA2022_6121",-21,"N","NA",NA,"N","N","N",""
"BA2022_6121",97,"N","NA",NA,"N","N","N",""
"BA2022_6121",116,"N","NA",NA,"N","N","N",""
"BA2022_6121",132,"N","NA",NA,"N","N","N",""
"BA2022_6121",143,"N","NA",NA,"N","N","N",""
"BA2022_6121",158,"N","NA",NA,"N","N","N",""
"BA2022_6122",-21,"N","NA",NA,"N","N","N",""
"BA2022_6122",97,"N","NA",NA,"N","N","N",""
"BA2022_6122",116,"N","NA",NA,"N","N","N",""
"BA2022_6122",132,"N","NA",NA,"N","N","N",""
"BA2022_6122",143,"N","NA",NA,"N","N","N",""
"BA2022_6122",158,"N","NA",NA,"N","N","N",""
"BA2022_6123",-21,"N","NA",NA,"N","N","N",""
"BA2022_6123",97,"N","NA",NA,"N","N","N",""
"BA2022_6123",116,"N","NA",NA,"N","N","N",""
"BA2022_6123",132,"N","NA",NA,"N","N","N",""
"BA2022_6123",143,"N","NA",NA,"N","N","N",""
"BA2022_6123",158,"N","NA",NA,"N","N","N",""
"BA2022_6124",-21,"N","NA",NA,"N","N","N",""
"BA2022_6124",97,"N","NA",NA,"N","N","N",""
"BA2022_6124",116,"N","NA",NA,"N","N","N",""
"BA2022_6125",-21,"Y","V0",22,"N","N","N","Germinant possibly incorrect coordinate position"
"BA2022_6125",97,"Y","V1",20,"N","N","N",""
"BA2022_6125",116,"Y","V3",19,"N","N","N",""
"BA2022_6125",132,"Y","V3",47,"N","N","N",""
"BA2022_6125",143,"Y","V3",NA,"N","N","N",""
"BA2022_6125",158,"Y","FG",NA,"N","N","N",""
"BA2022_6125",181,"Y","NA",97,"N","N","N",""
"BA2022_6126",-21,"N","NA",NA,"N","N","N",""
"BA2022_6126",97,"N","NA",NA,"N","N","N",""
"BA2022_6126",116,"N","NA",NA,"N","N","N",""
"BA2022_6126",132,"N","NA",NA,"N","N","N",""
"BA2022_6126",143,"N","NA",NA,"N","N","N",""
"BA2022_6126",158,"N","NA",NA,"N","N","N",""
"BA2022_6127",-21,"N","NA",NA,"N","N","N",""
"BA2022_6127",97,"Y","V1",20,"N","N","N",""
"BA2022_6127",116,"Y","V1",20,"N","N","N",""
"BA2022_6127",132,"Y","V3+",31,"N","N","N",""
"BA2022_6127",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6127",158,"Y","FG",NA,"N","N","N",""
"BA2022_6128",-21,"N","NA",NA,"N","N","N",""
"BA2022_6128",97,"N","NA",NA,"N","N","N",""
"BA2022_6128",116,"N","NA",NA,"N","N","N",""
"BA2022_6128",132,"N","NA",NA,"N","N","N",""
"BA2022_6128",143,"N","NA",NA,"N","N","N",""
"BA2022_6128",158,"N","NA",NA,"N","N","N",""
"BA2022_6129",-21,"N","NA",NA,"N","N","N",""
"BA2022_6129",97,"N","NA",NA,"N","N","N",""
"BA2022_6129",116,"N","NA",NA,"N","N","N",""
"BA2022_6129",132,"N","NA",NA,"N","N","N",""
"BA2022_6129",143,"N","NA",NA,"N","N","N",""
"BA2022_6129",158,"N","NA",NA,"N","N","N",""
"BA2022_6130",-21,"N","NA",NA,"N","N","N",""
"BA2022_6130",97,"N","NA",NA,"N","N","N",""
"BA2022_6130",116,"N","NA",NA,"N","N","N",""
"BA2022_6130",132,"N","NA",NA,"N","N","N",""
"BA2022_6130",143,"N","NA",NA,"N","N","N",""
"BA2022_6130",158,"N","NA",NA,"N","N","N",""
"BA2022_6131",-21,"N","NA",NA,"N","N","N",""
"BA2022_6131",97,"N","NA",NA,"N","N","N",""
"BA2022_6131",116,"N","NA",NA,"N","N","N",""
"BA2022_6131",132,"N","NA",NA,"N","N","N",""
"BA2022_6131",143,"N","NA",NA,"N","N","N",""
"BA2022_6131",158,"N","NA",NA,"N","N","N",""
"BA2022_6132",-21,"N","NA",NA,"N","N","N",""
"BA2022_6132",97,"N","NA",NA,"N","N","N",""
"BA2022_6132",116,"N","NA",NA,"N","N","N",""
"BA2022_6132",132,"N","NA",NA,"N","N","N",""
"BA2022_6132",143,"N","NA",NA,"N","N","N",""
"BA2022_6132",158,"N","NA",NA,"N","N","N",""
"BA2022_6133",-21,"N","NA",NA,"N","N","N",""
"BA2022_6133",97,"N","NA",NA,"N","N","N",""
"BA2022_6133",116,"N","NA",NA,"N","N","N",""
"BA2022_6133",132,"N","NA",NA,"N","N","N",""
"BA2022_6133",143,"N","NA",NA,"N","N","N",""
"BA2022_6133",158,"N","NA",NA,"N","N","N",""
"BA2022_6134",-21,"Y","V0",3,"N","N","N",""
"BA2022_6134",97,"N","NA",NA,"N","N","N",""
"BA2022_6134",116,"N","NA",NA,"N","N","N",""
"BA2022_6134",132,"N","NA",NA,"N","N","N",""
"BA2022_6134",143,"N","NA",NA,"N","N","N",""
"BA2022_6134",158,"N","NA",NA,"N","N","N",""
"BA2022_6135",-21,"N","NA",NA,"N","N","N",""
"BA2022_6135",97,"N","NA",NA,"N","N","N",""
"BA2022_6135",116,"N","NA",NA,"N","N","N",""
"BA2022_6135",132,"N","NA",NA,"N","N","N",""
"BA2022_6135",143,"N","NA",NA,"N","N","N",""
"BA2022_6135",158,"N","NA",NA,"N","N","N",""
"BA2022_6136",-21,"Y","V0",4,"N","N","N",""
"BA2022_6136",97,"N","NA",NA,"N","N","N",""
"BA2022_6136",116,"N","NA",NA,"N","N","N",""
"BA2022_6136",132,"N","NA",NA,"N","N","N",""
"BA2022_6136",143,"N","NA",NA,"N","N","N",""
"BA2022_6136",158,"N","NA",NA,"N","N","N",""
"BA2022_6137",-21,"N","NA",NA,"N","N","N",""
"BA2022_6137",97,"Y","V3",21,"N","N","N",""
"BA2022_6137",116,"Y","V3+",21,"N","N","N",""
"BA2022_6138",-21,"N","NA",NA,"N","N","N",""
"BA2022_6138",97,"N","NA",NA,"N","N","N",""
"BA2022_6138",116,"N","NA",NA,"N","N","N",""
"BA2022_6138",132,"N","NA",NA,"N","N","N",""
"BA2022_6138",143,"N","NA",NA,"N","N","N",""
"BA2022_6138",158,"N","NA",NA,"N","N","N",""
"BA2022_6139",-21,"N","NA",NA,"N","N","N",""
"BA2022_6139",97,"Y","V2",24,"N","N","N",""
"BA2022_6139",116,"Y","V3",31,"N","N","N",""
"BA2022_6139",132,"Y","V2",25,"N","N","N",""
"BA2022_6139",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6139",158,"Y","BS",NA,"N","N","N",""
"BA2022_6140",-21,"N","NA",NA,"N","N","N",""
"BA2022_6140",97,"N","NA",NA,"N","N","N",""
"BA2022_6140",116,"N","NA",NA,"N","N","N",""
"BA2022_6140",132,"N","NA",NA,"N","N","N",""
"BA2022_6140",143,"N","NA",NA,"N","N","N",""
"BA2022_6140",158,"N","NA",NA,"N","N","N",""
"BA2022_6141",-21,"Y","V0",5,"N","N","N",""
"BA2022_6141",97,"Y","V1",15,"N","N","N",""
"BA2022_6141",116,"N","NA",NA,"N","N","N",""
"BA2022_6141",132,"N","NA",NA,"N","N","N",""
"BA2022_6141",143,"N","NA",NA,"N","N","N",""
"BA2022_6141",158,"N","NA",NA,"N","N","N",""
"BA2022_6141",188,"Y","V3+",145,"N","N","N",""
"BA2022_6142",-21,"N","NA",NA,"N","N","N",""
"BA2022_6142",97,"N","NA",NA,"N","N","N",""
"BA2022_6142",116,"N","NA",NA,"N","N","N",""
"BA2022_6142",132,"N","NA",NA,"N","N","N",""
"BA2022_6142",143,"N","NA",NA,"N","N","N",""
"BA2022_6142",158,"N","NA",NA,"N","N","N",""
"BA2022_6143",-21,"N","NA",NA,"N","N","N",""
"BA2022_6143",97,"Y","V2",28,"N","N","N",""
"BA2022_6143",116,"Y","V1",36,"N","N","N",""
"BA2022_6144",-21,"N","NA",NA,"N","N","N",""
"BA2022_6144",97,"N","NA",NA,"N","N","N",""
"BA2022_6144",116,"N","NA",NA,"N","N","N",""
"BA2022_6144",132,"N","NA",NA,"N","N","N",""
"BA2022_6144",143,"N","NA",NA,"N","N","N",""
"BA2022_6144",158,"N","NA",NA,"N","N","N",""
"BA2022_6145",-21,"N","NA",NA,"N","N","N",""
"BA2022_6145",97,"Y","V2",20,"N","N","N",""
"BA2022_6145",116,"Y","V3",18,"N","N","N",""
"BA2022_6145",132,"Y","V3+",36,"N","N","N",""
"BA2022_6145",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6145",158,"Y","FG",NA,"N","N","N",""
"BA2022_6145",181,"Y","NA",158,"N","N","N",""
"BA2022_6146",-21,"N","NA",NA,"N","N","N",""
"BA2022_6146",97,"Y","V2",30,"N","N","N",""
"BA2022_6146",116,"Y","V2",22,"N","N","N",""
"BA2022_6146",132,"Y","V3+",39,"N","N","N",""
"BA2022_6146",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6146",158,"Y","FG",NA,"N","N","N",""
"BA2022_6146",181,"Y","NA",163,"N","N","N",""
"BA2022_6147",-21,"N","NA",NA,"N","N","N",""
"BA2022_6147",97,"N","NA",NA,"N","N","N",""
"BA2022_6147",116,"N","NA",NA,"N","N","N",""
"BA2022_6147",132,"N","NA",NA,"N","N","N",""
"BA2022_6147",143,"N","NA",NA,"N","N","N",""
"BA2022_6147",158,"N","NA",NA,"N","N","N",""
"BA2022_6148",-21,"N","NA",NA,"N","N","N",""
"BA2022_6148",97,"N","NA",NA,"N","N","N",""
"BA2022_6148",116,"N","NA",NA,"N","N","N",""
"BA2022_6148",132,"N","NA",NA,"N","N","N",""
"BA2022_6148",143,"N","NA",NA,"N","N","N",""
"BA2022_6148",158,"N","NA",NA,"N","N","N",""
"BA2022_6149",-21,"N","NA",NA,"N","N","N",""
"BA2022_6149",97,"N","NA",NA,"N","N","N",""
"BA2022_6149",116,"N","NA",NA,"N","N","N",""
"BA2022_6149",132,"N","NA",NA,"N","N","N",""
"BA2022_6149",143,"N","NA",NA,"N","N","N",""
"BA2022_6149",158,"N","NA",NA,"N","N","N",""
"BA2022_6150",-21,"N","NA",NA,"N","N","N",""
"BA2022_6150",97,"N","NA",NA,"N","N","N",""
"BA2022_6150",116,"N","NA",NA,"N","N","N",""
"BA2022_6150",132,"N","NA",NA,"N","N","N",""
"BA2022_6150",143,"N","NA",NA,"N","N","N",""
"BA2022_6150",158,"N","NA",NA,"N","N","N",""
"BA2022_6151",-21,"N","NA",NA,"N","N","N",""
"BA2022_6151",97,"Y","V1",16,"N","N","N",""
"BA2022_6151",116,"Y","V2",20,"N","N","N",""
"BA2022_6151",132,"Y","V3+",25,"N","N","N",""
"BA2022_6151",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6151",158,"Y","BS",NA,"N","N","N",""
"BA2022_6152",-21,"N","NA",NA,"N","N","N",""
"BA2022_6152",97,"N","NA",NA,"N","N","N",""
"BA2022_6152",116,"N","NA",NA,"N","N","N",""
"BA2022_6152",132,"N","NA",NA,"N","N","N",""
"BA2022_6152",143,"N","NA",NA,"N","N","N",""
"BA2022_6152",158,"N","NA",NA,"N","N","N",""
"BA2022_6153",-21,"N","NA",NA,"N","N","N",""
"BA2022_6153",97,"N","NA",NA,"N","N","N",""
"BA2022_6153",116,"N","NA",NA,"N","N","N",""
"BA2022_6153",132,"N","NA",NA,"N","N","N",""
"BA2022_6153",143,"N","NA",NA,"N","N","N",""
"BA2022_6153",158,"N","NA",NA,"N","N","N",""
"BA2022_6154",-21,"N","NA",NA,"N","N","N",""
"BA2022_6154",97,"Y","V1",25,"N","N","N",""
"BA2022_6154",116,"N","NA",NA,"N","N","N",""
"BA2022_6154",132,"N","NA",NA,"N","N","N",""
"BA2022_6154",143,"Y","V3",NA,"N","N","N",""
"BA2022_6154",158,"N","NA",NA,"N","N","N",""
"BA2022_6155",-21,"N","NA",NA,"N","N","N",""
"BA2022_6155",97,"Y","V1",15,"N","N","N",""
"BA2022_6155",116,"Y","V1",15,"N","N","N",""
"BA2022_6155",132,"Y","V1",28,"N","N","N",""
"BA2022_6155",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6155",158,"Y","FG",NA,"N","N","N",""
"BA2022_6155",181,"Y","NA",105,"N","N","N",""
"BA2022_6156",-21,"N","NA",NA,"N","N","N",""
"BA2022_6156",97,"Y","V1",20,"N","N","N",""
"BA2022_6156",116,"Y","V2",17,"N","N","N",""
"BA2022_6156",132,"Y","V3",26,"N","N","N",""
"BA2022_6156",143,"Y","V3",NA,"N","N","N",""
"BA2022_6156",158,"Y","FG",NA,"N","N","N",""
"BA2022_6156",181,"Y","NA",81,"N","N","N",""
"BA2022_6157",-21,"Y","V0",8,"N","N","N",""
"BA2022_6157",97,"N","NA",NA,"N","N","N",""
"BA2022_6157",116,"N","NA",NA,"N","N","N",""
"BA2022_6157",132,"N","NA",NA,"N","N","N",""
"BA2022_6157",143,"N","NA",NA,"N","N","N",""
"BA2022_6157",158,"N","NA",NA,"N","N","N",""
"BA2022_6158",-21,"N","NA",NA,"N","N","N",""
"BA2022_6158",97,"Y","V3",20,"N","N","N",""
"BA2022_6158",116,"Y","V3",11,"N","N","N",""
"BA2022_6158",132,"Y","V2",35,"N","N","N",""
"BA2022_6158",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6158",158,"Y","FG",NA,"N","N","N",""
"BA2022_6158",181,"Y","NA",147,"N","N","N",""
"BA2022_6159",-21,"Y","V0",7,"N","N","N","Germinant possibly incorrect coordinate position"
"BA2022_6159",97,"Y","V2",26,"N","N","N",""
"BA2022_6159",116,"Y","V3+",26,"N","N","N",""
"BA2022_6159",132,"Y","V3+",30,"N","N","N",""
"BA2022_6159",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6159",158,"Y","V3",NA,"N","N","N",""
"BA2022_6160",-21,"N","NA",NA,"N","N","N",""
"BA2022_6160",97,"N","NA",NA,"N","N","N",""
"BA2022_6160",116,"N","NA",NA,"N","N","N",""
"BA2022_6160",132,"N","NA",NA,"N","N","N",""
"BA2022_6160",143,"N","NA",NA,"N","N","N",""
"BA2022_6160",158,"N","NA",NA,"N","N","N",""
"BA2022_6161",-21,"N","NA",NA,"N","N","N",""
"BA2022_6161",97,"N","NA",NA,"N","N","N",""
"BA2022_6161",116,"N","NA",NA,"N","N","N",""
"BA2022_6161",132,"N","NA",NA,"N","N","N",""
"BA2022_6161",143,"N","NA",NA,"N","N","N",""
"BA2022_6161",158,"N","NA",NA,"N","N","N",""
"BA2022_6162",-21,"N","NA",NA,"N","N","N",""
"BA2022_6162",97,"N","NA",NA,"N","N","N",""
"BA2022_6162",116,"N","NA",NA,"N","N","N",""
"BA2022_6162",132,"N","NA",NA,"N","N","N",""
"BA2022_6162",143,"N","NA",NA,"N","N","N",""
"BA2022_6162",158,"N","NA",NA,"N","N","N",""
"BA2022_6163",-21,"N","NA",NA,"N","N","N",""
"BA2022_6163",97,"N","NA",NA,"N","N","N",""
"BA2022_6163",116,"N","NA",NA,"N","N","N",""
"BA2022_6163",132,"N","NA",NA,"N","N","N",""
"BA2022_6163",143,"N","NA",NA,"N","N","N",""
"BA2022_6163",158,"N","NA",NA,"N","N","N",""
"BA2022_6164",-21,"N","NA",NA,"N","N","N",""
"BA2022_6164",97,"N","NA",NA,"N","N","N",""
"BA2022_6164",116,"N","NA",NA,"N","N","N",""
"BA2022_6164",132,"N","NA",NA,"N","N","N",""
"BA2022_6164",143,"N","NA",NA,"N","N","N",""
"BA2022_6164",158,"N","NA",NA,"N","N","N",""
"BA2022_6165",-21,"N","NA",NA,"N","N","N",""
"BA2022_6165",97,"Y","V1",16,"N","N","N",""
"BA2022_6165",116,"Y","V3",25,"N","N","N",""
"BA2022_6165",132,"Y","V2",21,"N","N","N",""
"BA2022_6165",143,"Y","V3",NA,"N","N","N",""
"BA2022_6165",158,"Y","FG",NA,"N","N","N",""
"BA2022_6166",-21,"N","NA",NA,"N","N","N",""
"BA2022_6166",97,"N","NA",NA,"N","N","N",""
"BA2022_6166",116,"N","NA",NA,"N","N","N",""
"BA2022_6166",132,"N","NA",NA,"N","N","N",""
"BA2022_6166",143,"N","NA",NA,"N","N","N",""
"BA2022_6166",158,"N","NA",NA,"N","N","N",""
"BA2022_6167",-21,"N","NA",NA,"N","N","N",""
"BA2022_6167",97,"Y","V0",13,"N","N","N",""
"BA2022_6167",116,"N","NA",NA,"N","N","N",""
"BA2022_6167",181,"Y","NA",72,"N","N","N",""
"BA2022_6168",-21,"N","NA",NA,"N","N","N",""
"BA2022_6168",97,"Y","V2",25,"N","N","N",""
"BA2022_6168",116,"Y","V2",14,"N","N","N",""
"BA2022_6168",132,"Y","V2",36,"N","N","N",""
"BA2022_6168",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6168",158,"Y","FG",NA,"N","N","N",""
"BA2022_6168",181,"Y","NA",63,"N","N","N",""
"BA2022_6169",-21,"N","NA",NA,"N","N","N",""
"BA2022_6169",97,"N","NA",NA,"N","N","N",""
"BA2022_6169",116,"N","NA",NA,"N","N","N",""
"BA2022_6169",132,"N","NA",NA,"N","N","N",""
"BA2022_6169",143,"N","NA",NA,"N","N","N",""
"BA2022_6169",158,"N","NA",NA,"N","N","N",""
"BA2022_6170",-21,"N","NA",NA,"N","N","N",""
"BA2022_6170",97,"N","NA",NA,"N","N","N",""
"BA2022_6170",116,"N","NA",NA,"N","N","N",""
"BA2022_6170",132,"N","NA",NA,"N","N","N",""
"BA2022_6170",143,"N","NA",NA,"N","N","N",""
"BA2022_6170",158,"N","NA",NA,"N","N","N",""
"BA2022_6171",-21,"N","NA",NA,"N","N","N",""
"BA2022_6171",97,"Y","V2",19,"N","N","N",""
"BA2022_6171",116,"Y","V3+",20,"N","N","N",""
"BA2022_6171",132,"N","NA",NA,"N","N","N",""
"BA2022_6171",143,"N","NA",NA,"N","N","N",""
"BA2022_6171",158,"Y","FG",NA,"N","N","N",""
"BA2022_6172",-21,"N","NA",NA,"N","N","N",""
"BA2022_6172",97,"N","NA",NA,"N","N","N",""
"BA2022_6172",116,"N","NA",NA,"N","N","N",""
"BA2022_6172",132,"N","NA",NA,"N","N","N",""
"BA2022_6172",143,"N","NA",NA,"N","N","N",""
"BA2022_6172",158,"N","NA",NA,"N","N","N",""
"BA2022_6173",-21,"N","NA",NA,"N","N","N",""
"BA2022_6173",97,"N","NA",NA,"N","N","N",""
"BA2022_6173",116,"N","NA",NA,"N","N","N",""
"BA2022_6173",132,"N","NA",NA,"N","N","N",""
"BA2022_6173",143,"N","NA",NA,"N","N","N",""
"BA2022_6173",158,"N","NA",NA,"N","N","N",""
"BA2022_6174",-21,"N","NA",NA,"N","N","N",""
"BA2022_6174",97,"N","NA",NA,"N","N","N",""
"BA2022_6174",116,"N","NA",NA,"N","N","N",""
"BA2022_6174",132,"N","NA",NA,"N","N","N",""
"BA2022_6174",143,"N","NA",NA,"N","N","N",""
"BA2022_6174",158,"N","NA",NA,"N","N","N",""
"BA2022_6175",-21,"N","NA",NA,"N","N","N",""
"BA2022_6175",97,"N","NA",NA,"N","N","N",""
"BA2022_6175",116,"N","NA",NA,"N","N","N",""
"BA2022_6175",132,"N","NA",NA,"N","N","N",""
"BA2022_6175",143,"N","NA",NA,"N","N","N",""
"BA2022_6175",158,"N","NA",NA,"N","N","N",""
"BA2022_6176",-21,"N","NA",NA,"N","N","N",""
"BA2022_6176",97,"Y","V3",22,"N","N","N",""
"BA2022_6176",116,"Y","V3+",21,"N","N","N",""
"BA2022_6176",132,"Y","V3",34,"N","N","N",""
"BA2022_6176",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6176",158,"Y","FG",NA,"N","N","N",""
"BA2022_6176",181,"Y","NA",183,"N","N","N",""
"BA2022_6177",-21,"N","NA",NA,"N","N","N",""
"BA2022_6177",97,"Y","V2",28,"N","N","N",""
"BA2022_6177",116,"Y","V3",29,"N","N","N",""
"BA2022_6177",132,"Y","V2",31,"N","N","N",""
"BA2022_6177",143,"Y","V3+",NA,"N","N","N",""
"BA2022_6177",158,"Y","BS",NA,"N","N","N",""
"BA2022_6178",-21,"N","NA",NA,"N","N","N",""
